match_card_id,team,match_date,core_GK,momentum_GK,starter_count_GK,available_count_GK,core_DF,momentum_DF,starter_count_DF,available_count_DF,core_MF,momentum_MF,starter_count_MF,available_count_MF,core_FW,momentum_FW,starter_count_FW,available_count_FW
25074,川崎フロンターレ,,0.78375,0.7175,1,1,0.846,0.8132,4,4,0.60581,0.503778,3,3,0.705972,0.631144,3,4
25075,ガンバ大阪,,0.5,0.5,1,1,0.741806,0.700444,2,3,0.685873,0.595698,5,5,0.672333,0.5824,3,4
25075,名古屋グランパス,,0.5,0.5,1,1,0.693866,0.653287,4,4,0.722685,0.67737,2,3,0.660476,0.56781,4,3
25076,ベガルタ仙台,,0.5,0.5,1,1,0.724306,0.660722,4,4,0.64131,0.54481,4,4,0.702176,0.606574,2,2
25076,北海道コンサドーレ札幌,,0.41375,0.4275,1,1,0.641389,0.566028,3,2,0.746962,0.693937,6,7,0.63691,0.506736,1,2
25077,FC東京,,0.58625,0.5,1,1,0.927222,0.927528,4,4,0.645933,0.541341,3,4,0.712528,0.624322,3,3
25077,サガン鳥栖,,0.5,0.5,1,1,0.753681,0.706139,4,5,0.691968,0.635213,4,4,0.448264,0.393278,2,1
25078,横浜FC,,0.61125,0.5725,1,1,0.759514,0.684833,4,4,0.683519,0.603704,4,5,0.587431,0.447861,2,2
25078,横浜F・マリノス,,0.5,0.5,1,1,0.788056,0.751125,4,6,0.653889,0.554378,3,3,0.772028,0.703122,3,4
25079,アビスパ福岡,,0.5,0.5,1,1,0.777847,0.741083,4,5,0.653287,0.537046,4,4,0.440208,0.325417,2,1
25079,サンフレッチェ広島,,0.5,0.5,1,1,0.896667,0.861333,3,4,0.697292,0.621683,6,6,0.433958,0.344083,1,1
25080,徳島ヴォルティス,,0.5,0.5,1,1,0.658204,0.632119,3,4,0.587738,0.509286,4,3,0.548819,0.475285,3,2
25080,柏レイソル,,0.5,0.5,1,1,0.741852,0.737509,3,3,0.632692,0.555685,4,5,0.520444,0.465089,3,2
25081,ヴィッセル神戸,,0.5,0.5,1,1,0.746319,0.724417,4,4,0.78496,0.701254,4,5,0.453657,0.395426,2,1
25081,鹿島アントラーズ,,0.5,0.5,1,1,0.878713,0.876115,4,5,0.623906,0.499694,4,4,0.605509,0.546463,2,2
25082,清水エスパルス,,0.5,0.5,1,1,0.710278,0.645111,4,3,0.699329,0.62988,4,4,0.529931,0.458611,2,2
25082,湘南ベルマーレ,,0.5,0.5,1,1,0.559917,0.525644,3,3,0.78379,0.724294,5,5,0.534444,0.474472,2,2
25083,大分トリニータ,,0.5,0.5,1,1,0.762583,0.721583,4,3,0.800079,0.719492,5,6,0.479028,0.384972,1,1
25083,浦和レッズ,,0.5,0.5,1,1,0.855944,0.797744,4,4,0.736964,0.665865,4,6,0.482187,0.340708,2,1
25084,ベガルタ仙台,,0.5,0.5,1,1,0.651551,0.614769,4,4,0.675933,0.576675,4,5,0.73588,0.643648,2,2
25084,柏レイソル,,0.5,0.5,1,1,0.956562,0.963229,3,4,0.569931,0.465882,4,4,0.645208,0.58225,3,2
25085,FC東京,,0.5,0.45,1,1,0.707667,0.6306,4,3,0.672341,0.569611,4,5,0.711736,0.640806,2,3
25085,横浜F・マリノス,,0.5,0.5,1,1,0.805231,0.747907,4,5,0.656361,0.560589,3,3,0.735556,0.655244,3,4
25086,アビスパ福岡,,0.5,0.5,1,1,0.772292,0.716444,4,5,0.692368,0.599386,4,5,0.611759,0.514519,2,1
25086,浦和レッズ,,0.5,0.5,1,1,0.843056,0.817278,4,5,0.630317,0.542683,4,3,0.572685,0.467148,2,1
25087,サンフレッチェ広島,,0.5,0.5,1,1,0.823389,0.765711,4,4,0.686811,0.574992,5,6,0.507014,0.444361,1,1
25087,ヴィッセル神戸,,0.5,0.5,1,1,0.729653,0.691083,4,4,0.628843,0.555185,4,4,0.606771,0.481292,2,1
25088,サガン鳥栖,,0.5,0.5,1,1,0.743009,0.684852,4,4,0.695324,0.644815,4,4,0.338785,0.295319,2,1
25088,徳島ヴォルティス,,0.5,0.5,1,1,0.584537,0.517135,3,3,0.685401,0.597617,6,5,0.949097,0.916361,1,2
25089,横浜FC,,0.67875,0.6075,1,2,0.932583,0.926167,4,5,0.656845,0.58031,4,5,0.602917,0.485667,2,2
25089,鹿島アントラーズ,,0.5,0.5,1,1,0.81669,0.804699,4,5,0.730486,0.660431,4,6,0.520208,0.439917,2,1
25090,大分トリニータ,,0.5,0.45,1,1,0.88375,0.828595,4,7,0.813079,0.761157,5,5,0.449537,0.398407,1,2
25090,清水エスパルス,,0.5,0.5,1,1,0.709537,0.623296,4,4,0.729167,0.641944,4,4,0.554271,0.443417,2,2
25091,北海道コンサドーレ札幌,,0.5,0.5,1,1,0.764479,0.708944,3,3,0.78214,0.719835,6,7,0.489444,0.325111,1,1
25091,湘南ベルマーレ,,0.5,0.5,1,1,0.657861,0.578867,3,3,0.865463,0.824053,5,6,0.5075,0.434,2,2
25092,名古屋グランパス,,0.5,0.5,1,1,0.694537,0.64313,4,5,0.744491,0.686204,3,3,0.645556,0.520635,3,4
25092,川崎フロンターレ,,0.765,0.63,1,1,0.787,0.75,4,4,0.719907,0.621981,3,4,0.699,0.597533,3,3
25093,ガンバ大阪,,0.5,0.5,1,1,0.703333,0.682167,3,3,0.677517,0.582243,5,6,0.780486,0.713972,2,4
25093,セレッソ大阪,,0.5,0.5,1,1,0.530694,0.5,4,3,0.792306,0.768278,4,4,0.493389,0.429861,2,2
25094,サガン鳥栖,,0.5,0.5,1,1,0.726088,0.665454,4,4,0.769246,0.69754,4,5,0.501296,0.463926,2,2
25094,サンフレッチェ広島,,0.5,0.5,1,1,0.795861,0.739456,4,4,0.680191,0.599757,5,6,0.352083,0.290278,1,1
25095,ヴィッセル神戸,,0.5,0.5,1,1,0.89713,0.875593,4,5,0.816644,0.75312,4,5,0.572454,0.446352,2,1
25095,横浜F・マリノス,,0.5,0.5,1,1,0.776273,0.704769,4,4,0.661972,0.571811,3,3,0.708981,0.618741,3,3
25096,横浜FC,,0.265,0.13,1,0,0.677917,0.62481,4,5,0.692677,0.633818,4,4,0.609861,0.479722,2,2
25096,清水エスパルス,,0.5,0.5,1,1,0.825046,0.802204,4,5,0.701726,0.615329,4,5,0.747824,0.664093,2,2
25097,アビスパ福岡,,0.5,0.5,1,1,0.731366,0.67412,4,4,0.753434,0.679182,4,5,0.769757,0.715264,2,4
25097,柏レイソル,,0.5,0.5,1,1,0.934792,0.894667,3,4,0.709147,0.653579,4,5,0.611833,0.512067,3,2
25098,大分トリニータ,,0.5,0.4,1,0,0.755198,0.663278,4,5,0.740556,0.729111,4,4,0.541852,0.420926,2,2
25098,湘南ベルマーレ,,0.5,0.5,1,1,0.921528,0.891889,3,4,0.779881,0.718381,5,5,0.50325,0.378289,2,2
25099,北海道コンサドーレ札幌,,0.5,0.5,1,1,0.734306,0.689878,3,3,0.676701,0.582944,6,5,0.632917,0.524944,1,1
25099,徳島ヴォルティス,,0.5,0.5,1,1,0.596167,0.541933,3,3,0.747659,0.662698,4,5,0.599097,0.465528,3,2
25100,ベガルタ仙台,,0.5,0.5,1,1,0.748681,0.674028,4,4,0.709319,0.62113,5,5,0.839259,0.761296,1,3
25100,浦和レッズ,,0.5,0.5,1,1,0.965167,0.9498,4,5,0.585913,0.483135,4,4,0.467222,0.402111,2,1
25101,FC東京,,0.5,0.4,1,0,0.649861,0.626667,4,3,0.537315,0.428157,4,3,0.772569,0.696556,2,4
25101,鹿島アントラーズ,,0.5,0.5,1,1,0.790222,0.783711,4,4,0.642847,0.548444,4,6,0.884769,0.847093,2,3
25102,ガンバ大阪,,0.5,0.5,1,1,0.756,0.736467,4,4,0.719815,0.630074,3,6,0.646,0.5468,3,3
25102,川崎フロンターレ,,0.6725,0.5,1,1,0.836806,0.824667,4,5,0.762167,0.6824,3,4,0.567972,0.431989,3,2
25103,セレッソ大阪,,0.5,0.5,1,1,0.873356,0.862824,4,5,0.930361,0.890856,4,5,0.459361,0.365589,2,1
25103,名古屋グランパス,,0.5,0.5,1,1,0.69412,0.636019,4,4,0.802778,0.770556,2,3,0.614405,0.514429,4,3
25104,アビスパ福岡,,0.5,0.5,1,1,0.721759,0.671833,4,4,0.81387,0.748385,4,4,0.635417,0.528167,2,3
25104,ベガルタ仙台,,0.5,0.5,1,1,0.731644,0.671009,4,4,0.712989,0.622721,5,5,0.762824,0.666426,1,2
25105,名古屋グランパス,,0.5,0.5,1,1,0.712593,0.623241,4,4,0.711771,0.623333,2,2,0.564792,0.459972,4,2
25105,清水エスパルス,,0.5,0.5,1,1,0.669702,0.641972,4,5,0.758389,0.728378,4,4,0.594618,0.496569,2,2
25106,横浜F・マリノス,,0.5,0.5,1,1,0.716088,0.621898,4,4,0.647778,0.542489,3,3,0.715083,0.621467,3,3
25106,鹿島アントラーズ,,0.5,0.5,1,1,0.763657,0.736426,4,5,0.693856,0.60841,4,4,0.85588,0.790648,2,3
25107,FC東京,,0.5,0.355,1,1,0.71037,0.659574,4,4,0.613861,0.5257,3,4,0.640417,0.5357,3,2
25107,柏レイソル,,0.5,0.5,1,1,0.684826,0.644736,3,3,0.527679,0.414159,4,3,0.659528,0.579944,3,3
25108,サンフレッチェ広島,,0.5,0.5,1,1,0.894333,0.883067,4,5,0.644653,0.556472,5,5,0.516667,0.406444,1,1
25108,徳島ヴォルティス,,0.5,0.5,1,1,0.640111,0.566289,3,3,0.725903,0.648472,5,5,0.722685,0.640259,2,2
25109,サガン鳥栖,,0.5,0.5,1,1,0.740556,0.67013,4,4,0.674888,0.597854,4,4,0.619954,0.55663,2,2
25109,大分トリニータ,,0.5,0.355,1,1,0.717077,0.62455,5,4,0.717056,0.681511,3,4,0.497361,0.417306,2,2
25110,横浜FC,,0.3225,0.175,1,0,0.827407,0.762218,4,6,0.726366,0.648954,4,5,0.645312,0.544833,2,4
25110,湘南ベルマーレ,,0.5,0.5,1,1,0.891181,0.834861,3,4,0.781627,0.718825,5,5,0.512889,0.407444,2,3
25111,セレッソ大阪,,0.5,0.5,1,1,0.829005,0.77412,4,5,0.902139,0.854678,4,5,0.412583,0.3185,2,1
25111,ヴィッセル神戸,,0.5,0.5,1,1,0.726319,0.700639,4,4,0.726083,0.640633,4,4,0.680343,0.60408,2,3
25112,北海道コンサドーレ札幌,,0.5,0.5,1,1,0.704917,0.649967,3,3,0.713802,0.634521,6,6,0.583056,0.463444,1,1
25112,川崎フロンターレ,,0.58625,0.5,1,1,0.774667,0.728,4,4,0.576964,0.491643,3,3,0.76309,0.657681,3,3
25113,ガンバ大阪,,0.5,0.5,1,1,0.720451,0.714403,3,3,0.653819,0.527972,4,3,0.571042,0.492028,3,3
25113,浦和レッズ,,0.5,0.45,1,1,0.920778,0.880622,4,5,0.642798,0.584643,4,4,0.675903,0.579306,2,2
25114,北海道コンサドーレ札幌,,0.5,0.5,1,1,0.845611,0.788889,3,4,0.72338,0.650352,6,7,0.695972,0.592111,1,1
25114,清水エスパルス,,0.5,0.5,1,1,0.612222,0.543178,3,3,0.874127,0.816016,4,7,0.584618,0.47034,3,2
25115,ベガルタ仙台,,0.5,0.5,1,1,0.734691,0.664179,4,4,0.664306,0.564764,4,4,0.604722,0.474444,2,2
25115,大分トリニータ,,0.5,0.4275,1,1,0.787014,0.726208,5,5,0.638958,0.562694,3,4,0.552674,0.470951,2,3
25116,サガン鳥栖,,0.5,0.5,1,1,0.666361,0.608333,3,3,0.805972,0.739992,6,5,0.560127,0.461366,1,2
25116,鹿島アントラーズ,,0.5,0.5,1,1,0.794333,0.727883,4,3,0.593785,0.472069,4,3,0.855972,0.787167,2,3
25117,川崎フロンターレ,,0.5,0.5,1,1,0.757944,0.734556,4,4,0.668102,0.603037,3,4,0.698222,0.602711,3,3
25117,横浜FC,,0.32125,0.27,1,0,0.793115,0.726373,4,7,0.5795,0.522733,4,4,0.598264,0.472111,2,2
25118,ヴィッセル神戸,,0.5,0.5,1,1,0.731782,0.710954,4,4,0.733108,0.652185,5,5,0.47875,0.336306,1,1
25118,浦和レッズ,,0.5,0.4,1,0,0.752917,0.7365,4,4,0.614226,0.530135,4,4,0.757778,0.660222,2,2
25119,柏レイソル,,0.5,0.5,1,1,0.724884,0.711713,4,5,0.570602,0.469172,4,3,0.558796,0.499843,2,1
25119,横浜F・マリノス,,0.5,0.5,1,1,0.786639,0.754544,4,4,0.67475,0.573833,3,3,0.765069,0.682694,3,4
25120,アビスパ福岡,,0.5,0.5,1,1,0.743009,0.684185,4,4,0.772569,0.694597,4,5,0.674583,0.571583,2,2
25120,湘南ベルマーレ,,0.5,0.5,1,1,0.677556,0.616178,3,3,0.736071,0.689667,5,5,0.402627,0.272428,2,1
25121,名古屋グランパス,,0.5,0.5,1,1,0.557176,0.50963,4,3,0.781898,0.729907,2,2,0.641607,0.570405,4,4
25121,徳島ヴォルティス,,0.5,0.5,1,1,0.767461,0.709904,4,5,0.762083,0.668125,3,4,0.68066,0.593653,3,3
25122,FC東京,,0.5,0.4275,1,1,0.843727,0.788676,4,5,0.554635,0.486063,5,5,0.81875,0.742,1,2
25122,ガンバ大阪,,0.5,0.5,1,1,0.724236,0.721139,4,3,0.660191,0.552632,4,5,0.7125,0.6055,2,2
25123,サンフレッチェ広島,,0.5,0.5,1,1,0.713924,0.613764,3,3,0.666986,0.583806,6,5,0.605139,0.488778,1,1
25123,セレッソ大阪,,0.5,0.5,1,1,0.764861,0.71,4,4,0.827302,0.771127,5,5,0.55287,0.406963,1,1
25124,サガン鳥栖,,0.5,0.5,1,1,0.6545,0.596678,3,3,0.624769,0.576745,4,4,0.690861,0.605056,3,3
25124,北海道コンサドーレ札幌,,0.5,0.5,1,1,0.688111,0.625311,3,3,0.690648,0.595667,6,6,0.440764,0.312194,1,1
25125,セレッソ大阪,,0.5,0.5,1,1,0.719329,0.668935,4,4,0.824194,0.769989,4,4,0.732056,0.640911,2,3
25125,鹿島アントラーズ,,0.5,0.5,1,1,0.793194,0.789656,4,4,0.596233,0.495201,4,4,0.834583,0.771389,2,2
25126,ヴィッセル神戸,,0.5,0.45,1,1,0.664977,0.610398,4,4,0.73283,0.663493,5,6,0.467292,0.321083,1,1
25126,柏レイソル,,0.5,0.5,1,1,0.711528,0.703333,4,5,0.696349,0.637603,4,5,0.610694,0.5465,2,1
25127,アビスパ福岡,,0.5,0.5,1,1,0.65456,0.602648,4,3,0.725394,0.632731,4,4,0.686319,0.571056,2,2
25127,横浜FC,,0.3275,0.355,1,1,0.769821,0.70569,4,6,0.690417,0.640367,4,4,0.652951,0.538736,2,3
25128,サンフレッチェ広島,,0.5,0.5,1,1,0.714167,0.665083,3,3,0.668819,0.577367,6,6,0.607014,0.494194,1,1
25128,浦和レッズ,,0.5,0.355,1,1,0.735,0.716,4,4,0.62537,0.550074,4,3,0.745938,0.628292,2,3
25129,川崎フロンターレ,,0.5,0.5,1,1,0.826,0.792467,4,4,0.669663,0.585254,3,5,0.448507,0.346097,3,1
25129,湘南ベルマーレ,,0.5,0.5,1,1,0.683778,0.586844,3,3,0.588351,0.520618,5,4,0.566389,0.440222,2,1
25130,FC東京,,0.5,0.5,1,1,0.807338,0.72112,4,5,0.577101,0.514451,5,4,0.805139,0.716611,1,2
25130,清水エスパルス,,0.5,0.5,1,1,0.704352,0.645093,4,4,0.806667,0.732111,4,6,0.658715,0.564931,2,2
25131,ガンバ大阪,,0.5,0.5,1,1,0.72338,0.707593,4,5,0.723944,0.616756,3,4,0.6785,0.5668,3,3
25131,徳島ヴォルティス,,0.5,0.5,1,1,0.685093,0.629227,4,4,0.670417,0.569486,3,4,0.698681,0.619861,3,3
25132,大分トリニータ,,0.5,0.5,1,1,0.794147,0.740282,5,6,0.765028,0.691189,3,3,0.581597,0.467736,2,2
25132,横浜F・マリノス,,0.5,0.5,1,1,0.688778,0.675689,4,3,0.443694,0.297733,3,1,0.703889,0.592361,3,4
25133,ベガルタ仙台,,0.5,0.5,1,1,0.702431,0.602806,4,4,0.53002,0.400325,4,4,0.522731,0.381907,2,1
25133,名古屋グランパス,,0.5,0.5,1,1,0.575856,0.533204,4,3,0.783935,0.732537,3,2,0.635635,0.554849,3,4
25134,北海道コンサドーレ札幌,,0.5,0.5,1,1,0.603993,0.522736,3,2,0.672028,0.602689,6,6,0.716736,0.644639,1,2
25134,柏レイソル,,0.5,0.5,1,1,0.821861,0.800056,4,5,0.610764,0.537111,4,5,0.654676,0.600574,2,1
25135,横浜F・マリノス,,0.5,0.5,1,1,0.861333,0.862933,4,4,0.621,0.5632,3,2,0.691528,0.582333,3,4
25135,清水エスパルス,,0.5,0.5,1,1,0.814083,0.753633,4,4,0.688976,0.594076,4,6,0.765324,0.693204,2,2
25136,FC東京,,0.5,0.5,1,1,0.64831,0.615176,4,3,0.589444,0.514722,5,4,0.841597,0.791361,1,2
25136,サンフレッチェ広島,,0.5,0.5,1,1,0.70375,0.7075,3,3,0.710431,0.632228,6,7,0.570972,0.426944,1,1
25137,セレッソ大阪,,0.5,0.5,1,1,0.815639,0.774211,4,4,0.644067,0.604603,4,4,0.709965,0.613681,2,3
25137,ベガルタ仙台,,0.5,0.5,1,1,0.646944,0.587194,4,3,0.655093,0.596185,4,4,0.62978,0.531505,2,2
25138,サガン鳥栖,,0.5,0.5,1,1,0.710856,0.667769,4,4,0.800099,0.733294,4,7,0.745324,0.665537,2,3
25138,ヴィッセル神戸,,0.5,0.45,1,1,0.724144,0.693398,4,4,0.665903,0.598344,5,5,0.563819,0.467806,1,1
25139,徳島ヴォルティス,,0.5,0.5,1,1,0.608861,0.530578,3,3,0.695046,0.613389,6,6,0.579514,0.491361,1,1
25139,湘南ベルマーレ,,0.5,0.5,1,1,0.623056,0.61625,3,2,0.741111,0.683535,5,6,0.592431,0.487778,2,2
25140,アビスパ福岡,,0.5,0.5,1,1,0.671968,0.622352,4,4,0.766806,0.701833,4,5,0.633472,0.512361,2,2
25140,大分トリニータ,,0.5,0.5,1,1,0.749087,0.710794,6,5,0.820972,0.765878,3,4,0.567882,0.482097,1,2
25141,ガンバ大阪,,0.5,0.5,1,1,0.724528,0.691989,4,3,0.709375,0.621083,3,5,0.635676,0.48873,3,2
25141,横浜FC,,0.4075,0.415,1,1,0.795,0.731167,4,5,0.593704,0.54263,4,3,0.652188,0.551,2,2
25142,名古屋グランパス,,0.5,0.5,1,1,0.610972,0.602778,4,3,0.709306,0.627778,2,2,0.649676,0.564352,4,3
25142,浦和レッズ,,0.5,0.4275,1,1,0.666111,0.643622,4,3,0.713512,0.646405,4,4,0.719722,0.623174,2,3
25143,川崎フロンターレ,,0.5,0.5,1,1,0.819222,0.776244,4,5,0.702889,0.646711,3,3,0.561296,0.452204,3,3
25143,鹿島アントラーズ,,0.5,0.5,1,1,0.72838,0.708815,4,4,0.64371,0.572159,4,4,0.801435,0.735426,2,2
25144,アビスパ福岡,,0.5,0.5,1,1,0.591806,0.539944,4,4,0.736833,0.6574,4,4,0.616285,0.500319,2,2
25144,ヴィッセル神戸,,0.5,0.415,1,1,0.81925,0.7743,4,4,0.747569,0.685042,5,7,0.552963,0.376148,1,1
25145,北海道コンサドーレ札幌,,0.6975,0.645,1,1,0.67525,0.6081,3,3,0.657639,0.587688,7,4,0.283241,0.142685,0,0
25145,大分トリニータ,,0.5,0.5,1,1,0.743671,0.673056,5,4,0.554792,0.495694,5,3,0.556204,0.455481,0,2
25146,セレッソ大阪,,0.5,0.5,1,1,0.542917,0.468833,4,2,0.590194,0.533089,4,3,0.523278,0.330222,2,1
25146,徳島ヴォルティス,,0.5,0.5,1,1,0.514792,0.451986,3,2,0.736819,0.666506,6,7,0.631736,0.549806,1,1
25147,名古屋グランパス,,0.5,0.5,1,1,0.726134,0.717991,4,5,0.786296,0.739481,3,2,0.546548,0.470889,3,3
25147,横浜F・マリノス,,0.5,0.5,1,1,0.748241,0.685963,4,4,0.651111,0.556222,3,2,0.587315,0.451574,3,3
25148,FC東京,,0.5,0.5,1,1,0.698495,0.660824,4,4,0.696139,0.611211,3,3,0.65475,0.553667,3,3
25148,横浜FC,,0.41375,0.3775,1,0,0.638102,0.525926,4,3,0.62623,0.557794,4,3,0.566574,0.493148,2,2
25149,川崎フロンターレ,,0.5,0.5,1,1,0.820306,0.778478,4,4,0.567731,0.484806,3,3,0.459889,0.355244,3,2
25149,清水エスパルス,,0.5,0.5,1,1,0.618667,0.581733,4,3,0.585456,0.514627,4,4,0.564792,0.42425,2,2
25150,サンフレッチェ広島,,0.5,0.5,1,1,0.722292,0.719,3,3,0.692833,0.605733,6,8,0.83625,0.778667,1,2
25150,柏レイソル,,0.0,0.0,1,0,0.663958,0.60875,4,4,0.687309,0.603451,5,5,0.672986,0.547972,1,1
25151,ガンバ大阪,,0.5,0.5,1,1,0.74875,0.7155,4,4,0.671204,0.575376,4,6,0.594514,0.459861,2,1
25151,サガン鳥栖,,0.5,0.5,1,1,0.689375,0.63025,4,4,0.81748,0.764484,4,6,0.584491,0.435537,2,2
25152,ベガルタ仙台,,0.0,0.0,1,0,0.779306,0.752833,4,4,0.722639,0.6675,4,5,0.609514,0.511944,2,2
25152,鹿島アントラーズ,,0.5,0.5,1,1,0.8,0.8,4,4,0.76463,0.68763,4,7,0.655,0.548167,2,1
25153,浦和レッズ,,0.5,0.5,1,1,0.739491,0.725815,4,4,0.621157,0.524759,4,5,0.615417,0.507,2,2
25153,湘南ベルマーレ,,0.5,0.5,1,1,0.66375,0.6675,3,3,0.599398,0.518762,5,5,0.793194,0.71575,2,3
25154,セレッソ大阪,,0.5,0.5,1,1,0.644111,0.627378,4,3,0.488016,0.445603,4,3,0.47265,0.316273,2,1
25154,北海道コンサドーレ札幌,,0.67875,0.5575,1,1,0.666139,0.605856,3,3,0.601885,0.542238,6,5,0.498854,0.443875,1,2
25155,ベガルタ仙台,,0.75,0.75,1,1,0.594722,0.504711,4,2,0.766215,0.695431,5,6,0.593565,0.504907,1,1
25155,清水エスパルス,,0.5,0.5,1,1,0.697,0.629733,4,3,0.525397,0.424365,4,2,0.617118,0.469722,2,2
25156,柏レイソル,,0.13,0.16,1,0,0.725509,0.681907,4,4,0.597292,0.544139,4,4,0.438299,0.315139,2,1
25156,浦和レッズ,,0.0,0.0,1,0,0.575231,0.527389,4,3,0.689802,0.60227,4,5,0.605417,0.4835,2,1
25157,アビスパ福岡,,0.5,0.5,1,1,0.69037,0.62963,4,4,0.640813,0.508238,4,5,0.619028,0.497722,2,1
25157,川崎フロンターレ,,0.0,0.0,1,0,0.830333,0.778467,4,4,0.581157,0.483418,3,4,0.502083,0.349917,3,1
25158,サガン鳥栖,,0.5,0.5,1,1,0.61088,0.525231,4,3,0.808102,0.74587,4,5,0.548785,0.476986,2,3
25158,横浜F・マリノス,,0.5,0.5,1,1,0.6955,0.663244,4,3,0.704667,0.616133,3,4,0.643495,0.519602,3,3
25159,ガンバ大阪,,0.5,0.5,1,1,0.733889,0.694511,4,4,0.661944,0.584603,4,5,0.610139,0.494194,2,3
25159,湘南ベルマーレ,,0.0,0.0,1,0,0.688194,0.684472,3,4,0.749566,0.650049,5,7,0.657454,0.523463,2,2
25160,ヴィッセル神戸,,0.5,0.4275,1,1,0.822583,0.780967,4,4,0.655903,0.549944,3,4,0.688713,0.602915,3,3
25160,横浜FC,,0.41375,0.3775,1,1,0.670116,0.599602,4,4,0.608492,0.553984,4,4,0.565093,0.504,2,2
25161,FC東京,,0.5,0.5,1,1,0.537847,0.515583,4,2,0.694167,0.585467,4,3,0.693889,0.606978,2,3
25161,徳島ヴォルティス,,0.5,0.5,1,1,0.740056,0.680444,3,3,0.72625,0.644056,6,6,0.614653,0.522972,1,1
25162,大分トリニータ,,0.5,0.5,1,1,0.778869,0.734095,4,6,0.675167,0.610067,4,3,0.523368,0.408653,2,1
25162,鹿島アントラーズ,,0.5,0.5,1,1,0.497583,0.415833,4,2,0.562726,0.445076,4,2,0.652917,0.566056,2,2
25163,サンフレッチェ広島,,0.5,0.5,1,1,0.650056,0.6142,4,3,0.685957,0.574735,5,6,0.625556,0.539278,1,1
25163,名古屋グランパス,,0.5,0.5,1,1,0.785625,0.721472,4,5,0.679097,0.586458,2,3,0.667963,0.587537,4,4
25164,セレッソ大阪,,0.5,0.5,1,1,0.665111,0.633422,4,4,0.667143,0.65081,5,5,0.527535,0.400236,1,2
25164,ヴィッセル神戸,,0.08625,0.0,1,0,0.819667,0.777333,4,5,0.618135,0.518214,4,3,0.641771,0.523771,2,2
25165,ベガルタ仙台,,0.5,0.5,1,1,0.629051,0.540824,4,2,0.573353,0.499683,5,4,0.487731,0.372574,1,1
25165,川崎フロンターレ,,0.13,0.16,1,0,0.849306,0.798944,4,4,0.702199,0.634676,3,4,0.573167,0.464933,3,2
25166,横浜FC,,0.5,0.415,1,1,0.73675,0.692033,3,4,0.784683,0.718127,4,5,0.448368,0.368319,3,1
25166,清水エスパルス,,0.5,0.5,1,1,0.760926,0.705796,4,4,0.570995,0.485046,4,3,0.622743,0.522736,2,2
25167,ガンバ大阪,,0.5,0.5,1,1,0.858125,0.86625,3,4,0.636163,0.523993,5,4,0.586667,0.492,2,2
25167,サンフレッチェ広島,,0.5,0.5,1,1,0.938472,0.937878,4,5,0.597726,0.515569,5,5,0.556435,0.420481,1,1
25168,徳島ヴォルティス,,0.5,0.5,1,1,0.663306,0.589789,3,3,0.698299,0.610722,6,5,0.401389,0.335556,1,1
25168,横浜F・マリノス,,0.5,0.5,1,1,0.8035,0.8038,4,4,0.705194,0.636589,3,4,0.615995,0.481213,3,3
25169,サガン鳥栖,,0.5,0.5,1,1,0.626157,0.556287,4,3,0.548819,0.496181,5,5,0.442986,0.284472,1,1
25169,名古屋グランパス,,0.5,0.5,1,1,0.583796,0.532259,4,4,0.686667,0.627917,2,2,0.645208,0.558194,4,3
25170,北海道コンサドーレ札幌,,0.6725,0.5,1,1,0.663389,0.585978,3,3,0.855451,0.812653,7,8,0.251898,0.157593,0,0
25170,鹿島アントラーズ,,0.5,0.5,1,1,0.723722,0.727378,4,3,0.688179,0.58758,4,6,0.809514,0.724194,2,2
25171,アビスパ福岡,,0.5,0.45,1,1,0.551389,0.485444,4,2,0.674583,0.593676,4,4,0.634699,0.509287,2,2
25171,浦和レッズ,,0.63,0.66,1,1,0.677778,0.655,4,4,0.662956,0.577056,4,5,0.726528,0.621167,2,3
25172,FC東京,,0.5,0.5,1,1,0.712801,0.673935,4,3,0.556028,0.487789,3,2,0.67075,0.576433,3,4
25172,大分トリニータ,,0.5,0.5,1,1,0.72125,0.653,5,5,0.603111,0.505889,4,2,0.586713,0.492315,1,2
25173,柏レイソル,,0.235,0.27,1,0,0.683512,0.596738,5,4,0.532056,0.420711,3,1,0.657743,0.554028,2,2
25173,湘南ベルマーレ,,0.63,0.66,1,1,0.706875,0.71375,3,3,0.666667,0.574177,5,7,0.636528,0.601389,2,3
25174,川崎フロンターレ,,0.735,0.77,1,1,0.45125,0.4019,4,2,0.499111,0.390411,3,2,0.556644,0.426787,3,1
25174,横浜FC,,0.5,0.4275,1,1,0.711611,0.638556,3,4,0.439931,0.365324,4,2,0.582694,0.523056,3,2
25175,ベガルタ仙台,,0.658333,0.6,1,1,0.776343,0.720685,4,5,0.721343,0.645463,4,5,0.560613,0.410005,2,2
25175,浦和レッズ,,0.605,0.56,1,1,0.734699,0.700898,4,4,0.683542,0.581972,4,4,0.634722,0.522278,2,2
25176,柏レイソル,,0.8275,0.855,1,2,0.809345,0.801452,5,6,0.606306,0.505744,3,2,0.665799,0.556764,2,2
25176,横浜F・マリノス,,0.5,0.5,1,1,0.716759,0.665019,4,5,0.700056,0.622244,3,3,0.651278,0.546089,3,3
25177,ヴィッセル神戸,,0.517083,0.5395,1,1,0.809667,0.757333,4,4,0.723819,0.681431,5,5,0.510972,0.338741,1,1
