match_card_id,match_date,kickoff_time,stadium,attendance,weather,temperature_c,humidity_pct,home_team,away_team,home_score,away_score,home_first_half_score,away_first_half_score,home_second_half_score,away_second_half_score,home_coach,away_coach,regulation_minutes,source_html
25066,2021/04/17,14:03,鳴門・大塚スポーツパーク ポカリスエットスタジアム,5748,雨,16.5,72.0,徳島ヴォルティス,鹿島アントラーズ,0,1,0,1,0,0,ダニエル ポヤトス,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25066.html
25067,2021/04/17,14:03,ベスト電器スタジアム,4981,晴,20.7,57.0,アビスパ福岡,FC東京,1,0,0,0,1,0,長谷部 茂利,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25067.html
25068,2021/04/17,14:01,昭和電工ドーム大分,5237,屋内,19.6,64.0,大分トリニータ,柏レイソル,0,1,0,0,0,1,片野坂 知宏,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25068.html
25069,2021/04/17,15:03,レモンガススタジアム平塚,4796,雨,16.4,86.0,湘南ベルマーレ,ヴィッセル神戸,0,0,0,0,0,0,浮嶋 敏,三浦 淳寛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25069.html
25070,2021/04/18,14:03,等々力陸上競技場,9720,晴,20.3,20.0,川崎フロンターレ,サンフレッチェ広島,1,1,1,0,0,1,鬼木 達,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25070.html
25071,2021/04/18,15:03,豊田スタジアム,9552,曇時々雨,14.5,36.0,名古屋グランパス,サガン鳥栖,1,2,0,2,1,0,マッシモ フィッカデンティ,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25071.html
25072,2021/04/18,17:03,パナソニック スタジアム 吹田,4819,雨のち晴時々曇,12.2,66.0,ガンバ大阪,清水エスパルス,0,0,0,0,0,0,宮本 恒靖,ロティーナ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25072.html
25073,2021/04/18,15:03,ヤンマースタジアム長居,4672,曇一時雨時々晴,12.1,64.0,セレッソ大阪,浦和レッズ,1,0,0,0,1,0,レヴィー クルピ,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25073.html
25074,2021/03/03,18:03,等々力陸上競技場,4756,晴,9.5,36.0,川崎フロンターレ,セレッソ大阪,3,2,1,2,2,0,鬼木 達,レヴィー クルピ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25074.html
25075,2021/04/22,19:33,豊田スタジアム,7463,晴,19.0,20.0,名古屋グランパス,ガンバ大阪,2,0,1,0,1,0,マッシモ フィッカデンティ,宮本 恒靖,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25075.html
25076,2021/04/24,13:03,札幌厚別公園競技場,4336,晴,19.9,23.0,北海道コンサドーレ札幌,ベガルタ仙台,2,1,0,1,2,0,ペトロヴィッチ,手倉森 誠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25076.html
25077,2021/04/24,14:03,味の素スタジアム,4914,晴,22.9,22.0,FC東京,サガン鳥栖,1,2,0,2,1,0,長谷川 健太,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25077.html
25078,2021/04/24,14:01,日産スタジアム,12297,晴,20.6,24.0,横浜F・マリノス,横浜FC,5,0,2,0,3,0,アンジェ ポステコグルー,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25078.html
25079,2021/04/24,14:03,エディオンスタジアム広島,7290,晴,28.1,20.0,サンフレッチェ広島,アビスパ福岡,1,2,1,1,0,1,城福 浩,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25079.html
25080,2021/04/24,16:03,三協フロンテア柏スタジアム,4374,晴,21.8,29.0,柏レイソル,徳島ヴォルティス,5,1,3,0,2,1,ネルシーニョ,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25080.html
25081,2021/04/24,17:03,県立カシマサッカースタジアム,10223,晴,16.4,37.0,鹿島アントラーズ,ヴィッセル神戸,1,1,0,1,1,0,相馬 直樹,三浦 淳寛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25081.html
25082,2021/04/25,14:03,IAIスタジアム日本平,7767,曇時々晴のち雨,23.3,40.0,清水エスパルス,湘南ベルマーレ,1,1,0,0,1,1,ロティーナ,浮嶋 敏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25082.html
25083,2021/04/25,16:03,埼玉スタジアム2002,9270,曇,22.9,33.0,浦和レッズ,大分トリニータ,3,2,1,2,2,0,リカルド ロドリゲス,片野坂 知宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25083.html
25084,2021/05/01,14:03,ユアテックスタジアム仙台,4292,曇,16.1,52.0,ベガルタ仙台,柏レイソル,1,0,0,0,1,0,手倉森 誠,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25084.html
25085,2021/05/01,14:03,味の素スタジアム,0,晴一時曇一時雨,23.2,43.0,FC東京,横浜F・マリノス,0,3,0,1,0,2,長谷川 健太,アンジェ ポステコグルー,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25085.html
25086,2021/05/01,14:01,ベスト電器スタジアム,6906,曇時々晴,19.9,54.0,アビスパ福岡,浦和レッズ,2,0,1,0,1,0,長谷部 茂利,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25086.html
25087,2021/05/01,15:03,ノエビアスタジアム神戸,0,屋内,20.3,66.0,ヴィッセル神戸,サンフレッチェ広島,3,0,3,0,0,0,三浦 淳寛,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25087.html
25088,2021/05/01,16:03,駅前不動産スタジアム,6950,晴,20.4,28.0,サガン鳥栖,徳島ヴォルティス,2,0,0,0,2,0,金 明輝,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25088.html
25089,2021/05/01,17:33,ニッパツ三ツ沢球技場,4896,曇のち雨,17.8,74.0,横浜FC,鹿島アントラーズ,0,3,0,2,0,1,早川 知伸,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25089.html
25090,2021/05/02,14:03,昭和電工ドーム大分,7246,屋内,13.9,62.0,大分トリニータ,清水エスパルス,1,0,1,0,0,0,片野坂 知宏,ロティーナ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25090.html
25091,2021/05/02,15:03,レモンガススタジアム平塚,4956,晴,21.0,32.0,湘南ベルマーレ,北海道コンサドーレ札幌,0,0,0,0,0,0,浮嶋 敏,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25091.html
25092,2021/05/04,15:03,等々力陸上競技場,4954,晴,23.6,21.0,川崎フロンターレ,名古屋グランパス,3,2,1,0,2,2,鬼木 達,,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25092.html
25093,2021/05/02,15:03,ヤンマースタジアム長居,0,雨のち曇,16.1,56.0,セレッソ大阪,ガンバ大阪,1,1,0,0,1,1,レヴィー クルピ,宮本 恒靖,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25093.html
25094,2021/05/08,14:03,駅前不動産スタジアム,6679,曇,22.7,51.0,サガン鳥栖,サンフレッチェ広島,0,0,0,0,0,0,金 明輝,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25094.html
25095,2021/05/09,13:03,日産スタジアム,4977,晴,26.8,36.0,横浜F・マリノス,ヴィッセル神戸,2,0,1,0,1,0,アンジェ ポステコグルー,三浦 淳寛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25095.html
25096,2021/05/09,14:03,IAIスタジアム日本平,8097,晴,30.4,20.0,清水エスパルス,横浜FC,1,1,0,0,1,1,ロティーナ,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25096.html
25097,2021/05/09,14:03,ベスト電器スタジアム,4688,晴,24.1,29.0,アビスパ福岡,柏レイソル,1,0,0,0,1,0,長谷部 茂利,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25097.html
25098,2021/05/09,15:03,レモンガススタジアム平塚,4943,晴,26.9,34.0,湘南ベルマーレ,大分トリニータ,2,0,1,0,1,0,浮嶋 敏,片野坂 知宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25098.html
25099,2021/05/09,15:03,鳴門・大塚スポーツパーク ポカリスエットスタジアム,4954,晴,26.0,20.0,徳島ヴォルティス,北海道コンサドーレ札幌,1,2,1,0,0,2,ダニエル ポヤトス,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25099.html
25100,2021/05/09,16:03,埼玉スタジアム2002,4750,曇,27.6,33.0,浦和レッズ,ベガルタ仙台,2,0,0,0,2,0,リカルド ロドリゲス,手倉森 誠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25100.html
25101,2021/05/09,17:01,県立カシマサッカースタジアム,7346,晴,20.6,52.0,鹿島アントラーズ,FC東京,3,0,2,0,1,0,相馬 直樹,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25101.html
25102,2021/05/08,18:03,パナソニック スタジアム 吹田,0,曇,19.9,80.0,ガンバ大阪,川崎フロンターレ,0,2,0,1,0,1,宮本 恒靖,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25102.html
25103,2021/05/08,15:03,豊田スタジアム,4898,曇,22.2,51.0,名古屋グランパス,セレッソ大阪,1,0,0,0,1,0,,レヴィー クルピ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25103.html
25104,2021/05/15,14:03,ユアテックスタジアム仙台,6249,晴のち曇,20.3,49.0,ベガルタ仙台,アビスパ福岡,0,1,0,0,0,1,手倉森 誠,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25104.html
25105,2021/05/15,14:03,IAIスタジアム日本平,8524,晴,27.8,35.0,清水エスパルス,名古屋グランパス,0,3,0,1,0,2,ロティーナ,マッシモ フィッカデンティ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25105.html
25106,2021/05/15,15:03,県立カシマサッカースタジアム,11630,晴,22.3,51.0,鹿島アントラーズ,横浜F・マリノス,5,3,1,1,4,2,相馬 直樹,アンジェ ポステコグルー,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25106.html
25107,2021/05/15,16:03,三協フロンテア柏スタジアム,4484,曇時々晴,23.8,53.0,柏レイソル,FC東京,0,4,0,3,0,1,ネルシーニョ,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25107.html
25108,2021/05/15,16:04,エディオンスタジアム広島,3190,雨,20.2,90.0,サンフレッチェ広島,徳島ヴォルティス,0,1,0,0,0,1,城福 浩,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25108.html
25109,2021/05/15,16:03,昭和電工ドーム大分,5037,屋内,22.5,87.0,大分トリニータ,サガン鳥栖,1,1,0,1,1,0,片野坂 知宏,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25109.html
25110,2021/05/15,17:03,ニッパツ三ツ沢球技場,4770,晴,22.4,59.0,横浜FC,湘南ベルマーレ,2,0,1,0,1,0,早川 知伸,浮嶋 敏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25110.html
25111,2021/05/15,16:01,ノエビアスタジアム神戸,4333,曇,22.2,63.0,ヴィッセル神戸,セレッソ大阪,1,1,0,0,1,1,三浦 淳寛,レヴィー クルピ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25111.html
25112,2021/05/16,15:03,等々力陸上競技場,4932,曇,22.8,64.0,川崎フロンターレ,北海道コンサドーレ札幌,2,0,0,0,2,0,鬼木 達,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25112.html
25113,2021/05/16,17:03,パナソニック スタジアム 吹田,0,曇,22.6,80.0,ガンバ大阪,浦和レッズ,0,3,0,3,0,0,松波 正信,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25113.html
25114,2021/05/22,14:00,札幌ドーム,3334,屋内,21.8,54.0,北海道コンサドーレ札幌,清水エスパルス,2,0,0,0,2,0,ペトロヴィッチ,ロティーナ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25114.html
25115,2021/05/22,14:03,ユアテックスタジアム仙台,5045,曇,16.9,83.0,ベガルタ仙台,大分トリニータ,2,1,1,1,1,0,手倉森 誠,片野坂 知宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25115.html
25116,2021/05/22,14:03,駅前不動産スタジアム,7079,曇のち晴,24.4,38.0,サガン鳥栖,鹿島アントラーズ,2,1,0,1,2,0,金 明輝,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25116.html
25117,2021/05/22,15:03,等々力陸上競技場,4942,曇,23.4,55.0,川崎フロンターレ,横浜FC,3,1,2,0,1,1,鬼木 達,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25117.html
25118,2021/05/22,16:04,埼玉スタジアム2002,4917,曇,19.2,88.0,浦和レッズ,ヴィッセル神戸,2,0,0,0,2,0,リカルド ロドリゲス,三浦 淳寛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25118.html
25119,2021/05/22,17:03,日産スタジアム,4941,曇,20.4,62.0,横浜F・マリノス,柏レイソル,1,1,0,0,1,1,アンジェ ポステコグルー,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25119.html
25120,2021/05/22,17:03,ベスト電器スタジアム,4117,晴,21.9,56.0,アビスパ福岡,湘南ベルマーレ,2,1,0,1,2,0,長谷部 茂利,浮嶋 敏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25120.html
25121,2021/05/22,18:03,鳴門・大塚スポーツパーク ポカリスエットスタジアム,5738,晴,20.0,64.0,徳島ヴォルティス,名古屋グランパス,0,0,0,0,0,0,ダニエル ポヤトス,マッシモ フィッカデンティ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25121.html
25122,2021/05/22,19:01,味の素スタジアム,4886,曇,21.3,72.0,FC東京,ガンバ大阪,1,0,1,0,0,0,長谷川 健太,松波 正信,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25122.html
25123,2021/05/23,15:03,ヤンマースタジアム長居,0,晴,26.4,44.0,セレッソ大阪,サンフレッチェ広島,1,2,0,0,1,2,レヴィー クルピ,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25123.html
25124,2021/05/26,19:05,札幌ドーム,3362,屋内,21.9,41.0,北海道コンサドーレ札幌,サガン鳥栖,0,0,0,0,0,0,ペトロヴィッチ,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25124.html
25125,2021/05/26,19:03,県立カシマサッカースタジアム,5977,曇,19.9,48.0,鹿島アントラーズ,セレッソ大阪,1,0,0,0,1,0,相馬 直樹,レヴィー クルピ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25125.html
25126,2021/05/26,19:03,三協フロンテア柏スタジアム,4353,曇,20.8,49.0,柏レイソル,ヴィッセル神戸,1,2,0,0,1,2,ネルシーニョ,三浦 淳寛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25126.html
25127,2021/05/26,19:03,ニッパツ三ツ沢球技場,3311,曇,21.5,65.0,横浜FC,アビスパ福岡,1,1,1,0,0,1,早川 知伸,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25127.html
25128,2021/05/26,19:01,エディオンスタジアム広島,3681,曇,18.0,58.0,サンフレッチェ広島,浦和レッズ,2,2,1,1,1,1,城福 浩,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25128.html
25129,2021/05/26,19:03,レモンガススタジアム平塚,4947,曇,22.0,54.0,湘南ベルマーレ,川崎フロンターレ,1,1,0,0,1,1,浮嶋 敏,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25129.html
25130,2021/05/26,19:03,IAIスタジアム日本平,4919,曇,19.3,63.0,清水エスパルス,FC東京,3,0,2,0,1,0,ロティーナ,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25130.html
25131,2021/05/27,19:03,パナソニック スタジアム 吹田,0,曇,19.2,88.0,ガンバ大阪,徳島ヴォルティス,2,1,1,0,1,1,松波 正信,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25131.html
25132,2021/05/26,19:03,昭和電工ドーム大分,3545,屋内,17.4,79.0,大分トリニータ,横浜F・マリノス,0,1,0,0,0,1,片野坂 知宏,アンジェ ポステコグルー,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25132.html
25133,2021/05/26,19:03,豊田スタジアム,4999,曇,22.0,20.0,名古屋グランパス,ベガルタ仙台,0,1,0,1,0,0,マッシモ フィッカデンティ,手倉森 誠,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25133.html
25134,2021/05/29,19:03,三協フロンテア柏スタジアム,4270,晴,21.8,69.0,柏レイソル,北海道コンサドーレ札幌,1,2,1,2,0,0,ネルシーニョ,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25134.html
25135,2021/05/30,13:03,日産スタジアム,4945,晴,26.8,40.0,横浜F・マリノス,清水エスパルス,2,1,1,1,1,0,アンジェ ポステコグルー,ロティーナ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25135.html
25136,2021/05/30,14:03,味の素スタジアム,4954,晴一時雨,20.9,60.0,FC東京,サンフレッチェ広島,0,0,0,0,0,0,長谷川 健太,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25136.html
25137,2021/05/30,15:03,ユアテックスタジアム仙台,8346,晴,21.6,41.0,ベガルタ仙台,セレッソ大阪,1,1,0,0,1,1,手倉森 誠,レヴィー クルピ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25137.html
25138,2021/05/30,14:03,ノエビアスタジアム神戸,4795,晴,23.6,43.0,ヴィッセル神戸,サガン鳥栖,1,1,1,1,0,0,三浦 淳寛,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25138.html
25139,2021/05/30,15:04,鳴門・大塚スポーツパーク ポカリスエットスタジアム,5167,晴,26.6,23.0,徳島ヴォルティス,湘南ベルマーレ,1,1,1,1,0,0,ダニエル ポヤトス,浮嶋 敏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25139.html
25140,2021/05/30,15:03,昭和電工ドーム大分,5793,晴,25.8,30.0,大分トリニータ,アビスパ福岡,2,1,1,0,1,1,片野坂 知宏,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25140.html
25141,2021/05/30,17:03,パナソニック スタジアム 吹田,0,晴,25.3,41.0,ガンバ大阪,横浜FC,2,0,1,0,1,0,松波 正信,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25141.html
25142,2021/05/30,18:04,埼玉スタジアム2002,4685,曇のち雨,20.1,80.0,浦和レッズ,名古屋グランパス,0,0,0,0,0,0,リカルド ロドリゲス,マッシモ フィッカデンティ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25142.html
25143,2021/05/30,19:01,等々力陸上競技場,4958,曇一時雨,20.7,70.0,川崎フロンターレ,鹿島アントラーズ,2,1,1,0,1,1,鬼木 達,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25143.html
25144,2021/06/19,13:03,ベスト電器スタジアム,4707,晴,27.8,64.0,アビスパ福岡,ヴィッセル神戸,1,2,1,1,0,1,長谷部 茂利,三浦 淳寛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25144.html
25145,2021/06/19,14:03,札幌厚別公園競技場,3736,曇,16.4,53.0,北海道コンサドーレ札幌,大分トリニータ,2,0,2,0,0,0,ペトロヴィッチ,片野坂 知宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25145.html
25146,2021/04/14,18:03,ヤンマースタジアム長居,2711,曇,12.3,53.0,セレッソ大阪,徳島ヴォルティス,1,2,1,1,0,1,レヴィー クルピ,,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25146.html
25147,2021/08/12,19:03,ニッパツ三ツ沢球技場,4828,雨のち曇,25.3,86.0,横浜F・マリノス,名古屋グランパス,2,0,2,0,0,0,ケヴィン マスカット,マッシモ フィッカデンティ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25147.html
25148,2021/06/19,18:01,ニッパツ三ツ沢球技場,3537,曇のち雨,20.5,87.0,横浜FC,FC東京,0,1,0,1,0,0,早川 知伸,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25148.html
25149,2021/07/17,18:33,IAIスタジアム日本平,9015,晴,26.2,70.0,清水エスパルス,川崎フロンターレ,0,2,0,1,0,1,ロティーナ,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_25149.html
