team,player_out,player_in,minute,match_card_id
北海道コンサドーレ札幌,青木 亮太,小林 祐希,88,30799
北海道コンサドーレ札幌,パク ミンギュ,中村 桐耶,80,30800
北海道コンサドーレ札幌,宮澤 裕樹,大﨑 玲央,60,30800
北海道コンサドーレ札幌,浅野 雄也,荒野 拓馬,80,30800
北海道コンサドーレ札幌,近藤 友喜,髙尾 瑠,89,30800
北海道コンサドーレ札幌,鈴木 武蔵,白井 陽斗,89,30800
柏レイソル,マテウス サヴィオ,鵜木 郁哉,89,30800
柏レイソル,三丸 拡,片山 瑛一,60,30800
柏レイソル,山田 雄士,小屋松 知哉,68,30800
柏レイソル,木下 康介,垣田 裕暉,68,30800
柏レイソル,白井 永地,熊坂 光希,60,30800
FC町田ゼルビア,エリキ,藤尾 翔太,46,30801
FC町田ゼルビア,オ セフン,ミッチェル デューク,74,30801
FC町田ゼルビア,下田 北斗,中山 雄太,46,30801
FC町田ゼルビア,望月 ヘンリー海輝,藤本 一輝,64,30801
FC町田ゼルビア,藤尾 翔太,荒木 駿太,83,30801
鹿島アントラーズ,名古 新太郎,仲間 隼斗,15,30801
鹿島アントラーズ,師岡 柊生,藤井 智也,84,30801
鹿島アントラーズ,樋口 雄太,舩橋 佑,90,30801
鹿島アントラーズ,鈴木 優磨,徳田 誉,84,30801
アルビレックス新潟,堀米 悠斗,橋本 健人,90,30802
アルビレックス新潟,太田 修介,小見 洋太,57,30802
アルビレックス新潟,小野 裕二,長倉 幹樹,57,30802
アルビレックス新潟,舞行龍ジェームズ,トーマス デン,90,30802
アルビレックス新潟,谷口 海斗,ダニーロ ゴメス,57,30802
浦和レッズ,サミュエル グスタフソン,小泉 佳穂,71,30802
浦和レッズ,前田 直輝,石原 広教,71,30802
浦和レッズ,原口 元気,二田 理央,80,30802
浦和レッズ,興梠 慎三,ブライアン リンセン,63,30802
浦和レッズ,関根 貴大,宇賀神 友弥,80,30802
FC東京,ディエゴ オリヴェイラ,俵積田 晃太,63,30803
FC東京,仲川 輝人,山下 敬大,71,30803
FC東京,東 慶悟,小泉 慶,71,30803
FC東京,荒木 遼太郎,野澤 零温,90,30803
FC東京,遠藤 渓太,長友 佑都,90,30803
セレッソ大阪,カピシャーバ,登里 享平,63,30803
セレッソ大阪,ルーカス フェルナンデス,山田 寛人,63,30803
セレッソ大阪,北野 颯太,柴山 昌也,46,30803
セレッソ大阪,奥埜 博亮,上門 知樹,89,30803
セレッソ大阪,為田 大貴,山﨑 凌吾,89,30803
アビスパ福岡,ウェリントン,シャハブ ザヘディ,57,30804
アビスパ福岡,亀川 諒史,森山 公弥,46,30804
アビスパ福岡,井上 聖也,鶴野 怜樹,85,30804
アビスパ福岡,紺野 和也,湯澤 聖人,77,30804
アビスパ福岡,金森 健志,ナッシム ベン カリファ,57,30804
川崎フロンターレ,マルシーニョ,遠野 大弥,64,30804
川崎フロンターレ,小林 悠,エリソン,75,30804
川崎フロンターレ,山本 悠樹,河原 創,64,30804
川崎フロンターレ,山田 新,神田 奏真,90,30804
名古屋グランパス,和泉 竜司,榊原 杏太,90,30805
名古屋グランパス,森島 司,菊地 泰智,78,30805
名古屋グランパス,椎橋 慧也,吉田 温紀,90,30805
名古屋グランパス,永井 謙佑,山岸 祐也,70,30805
名古屋グランパス,野上 結貴,中山 克広,78,30805
横浜F・マリノス,エウベル,井上 健太,66,30805
横浜F・マリノス,ヤン マテウス,水沼 宏太,66,30805
横浜F・マリノス,渡邊 泰基,エドゥアルド,72,30805
横浜F・マリノス,西村 拓真,植中 朝日,72,30805
京都サンガF.C.,川﨑 颯太,米本 拓司,90,30806
京都サンガF.C.,平戸 太貴,安齋 悠人,77,30806
京都サンガF.C.,平賀 大空,ムリロ コスタ,54,30806
東京ヴェルディ,山見 大登,松橋 優安,65,30806
東京ヴェルディ,染野 唯月,山田 剛綺,65,30806
東京ヴェルディ,綱島 悠斗,千田 海人,69,30806
東京ヴェルディ,翁長 聖,食野 壮磨,80,30806
東京ヴェルディ,齋藤 功佑,松村 優太,80,30806
ガンバ大阪,ウェルトン,ファン アラーノ,78,30807
ガンバ大阪,坂本 一彩,イッサム ジェバリ,90,30807
ガンバ大阪,山下 諒也,福田 湧矢,73,30807
ガンバ大阪,山田 康太,美藤 倫,78,30807
ガンバ大阪,鈴木 徳真,岸本 武流,90,30807
サンフレッチェ広島,トルガイ アルスラン,満田 誠,78,30807
サンフレッチェ広島,ピエロス ソティリウ,ゴンサロ パシエンシア,60,30807
サンフレッチェ広島,中野 就斗,越道 草太,90,30807
サンフレッチェ広島,川辺 駿,中島 洋太朗,60,30807
サンフレッチェ広島,東 俊希,柏 好文,78,30807
ヴィッセル神戸,井手口 陽介,山口 蛍,87,30808
ヴィッセル神戸,宮代 大聖,汰木 康也,83,30808
ヴィッセル神戸,広瀬 陸斗,佐々木 大樹,30,30808
湘南ベルマーレ,大岩 一貴,岡本 拓也,46,30808
湘南ベルマーレ,平岡 大陽,阿部 浩之,46,30808
湘南ベルマーレ,池田 昌生,ルイス フェリッピ,60,30808
湘南ベルマーレ,鈴木 章斗,根本 凌,87,30808
湘南ベルマーレ,鈴木 雄斗,茨田 陽生,75,30808
サガン鳥栖,マルセロ ヒアン,久保 藤次郎,62,30809
サガン鳥栖,中原 輝,堺屋 佳介,84,30809
サガン鳥栖,丸橋 祐介,上夷 克典,62,30809
サガン鳥栖,原田 亘,藤田 直之,67,30809
サガン鳥栖,朴 一圭,岡本 昌弘,67,30809
ジュビロ磐田,上原 力也,平川 怜,71,30809
ジュビロ磐田,中村 駿,藤川 虎太朗,56,30809
ジュビロ磐田,松本 昌也,山田 大記,46,30809
ジュビロ磐田,植村 洋斗,西久保 駿介,64,30809
ジュビロ磐田,高畑 奎汰,マテウス ペイショット,46,30809
ガンバ大阪,ネタ ラヴィ,イッサム ジェバリ,73,31361
ガンバ大阪,名和田 我空,倉田 秋,65,31361
ガンバ大阪,奥抜 侃志,唐山 翔自,87,31361
ガンバ大阪,山下 諒也,美藤 倫,73,31361
ガンバ大阪,鈴木 徳真,南野 遥海,87,31361
セレッソ大阪,ラファエル ハットン,中島 元彦,82,31361
セレッソ大阪,北野 颯太,西尾 隆矢,90,31361
セレッソ大阪,奥田 勇斗,中村 拓海,73,31361
セレッソ大阪,阪田 澪哉,チアゴ アンドラーデ,73,31361
セレッソ大阪,香川 真司,喜田 陽,90,31361
アルビレックス新潟,太田 修介,若月 大和,68,31362
アルビレックス新潟,奥村 仁,小見 洋太,68,31362
アルビレックス新潟,星 雄次,新井 泰貴,59,31362
アルビレックス新潟,谷口 海斗,矢村 健,83,31362
アルビレックス新潟,長谷川 元希,高木 善朗,83,31362
横浜F・マリノス,ヤン マテウス,遠野 大弥,59,31362
横浜F・マリノス,井上 健太,宮市 亮,70,31362
横浜F・マリノス,植中 朝日,天野 純,70,31362
横浜F・マリノス,永戸 勝也,鈴木 冬一,70,31362
FC東京,マルセロ ヒアン,山下 敬大,67,31363
FC東京,仲川 輝人,小柏 剛,75,31363
FC東京,俵積田 晃太,佐藤 恵允,75,31363
FC東京,森重 真人,エンリケ トレヴィザン,90,31363
FC東京,白井 康介,安斎 颯馬,75,31363
横浜FC,ジョアン パウロ,新井 瑞希,69,31363
横浜FC,小倉 陽太,ユーリ ララ,79,31363
横浜FC,山根 永遠,新保 海鈴,69,31363
横浜FC,鈴木 武蔵,伊藤 翔,79,31363
横浜FC,駒井 善成,ミシェル リマ,87,31363
ヴィッセル神戸,ジェアン パトリッキ,飯野 七聖,71,31364
ヴィッセル神戸,汰木 康也,ジェアン パトリッキ,63,31364
ヴィッセル神戸,酒井 高徳,日髙 光揮,56,31364
浦和レッズ,マテウス サヴィオ,前田 直輝,89,31364
浦和レッズ,荻原 拓也,長沼 洋一,89,31364
浦和レッズ,金子 拓郎,原口 元気,71,31364
ファジアーノ岡山,ルカオ,ブラウン ノア 賢信,89,31365
ファジアーノ岡山,木村 太哉,一美 和成,66,31365
ファジアーノ岡山,柳 貴博,阿部 海大,73,31365
ファジアーノ岡山,江坂 任,神谷 優太,73,31365
ファジアーノ岡山,田部井 涼,竹内 涼,73,31365
京都サンガF.C.,ジョアン ペドロ,福岡 慎平,46,31365
京都サンガF.C.,マルコ トゥーリオ,奥川 雅也,62,31365
京都サンガF.C.,ラファエル エリアス,米本 拓司,75,31365
京都サンガF.C.,宮本 優太,須貝 英大,46,31365
京都サンガF.C.,川﨑 颯太,中野 瑠馬,62,31365
アビスパ福岡,ウェリントン,シャハブ ザヘディ,58,31366
アビスパ福岡,岩崎 悠人,湯澤 聖人,87,31366
アビスパ福岡,紺野 和也,藤本 一輝,76,31366
アビスパ福岡,見木 友哉,秋野 央樹,87,31366
アビスパ福岡,重見 柾斗,名古 新太郎,58,31366
柏レイソル,久保 藤次郎,ジエゴ,65,31366
柏レイソル,仲間 隼斗,渡井 理己,72,31366
柏レイソル,細谷 真大,垣田 裕暉,65,31366
名古屋グランパス,マテウス カストロ,森島 司,57,31367
名古屋グランパス,加藤 玄,椎橋 慧也,57,31367
名古屋グランパス,和泉 竜司,山岸 祐也,73,31367
名古屋グランパス,徳元 悠平,山中 亮輔,73,31367
名古屋グランパス,野上 結貴,浅野 雄也,83,31367
川崎フロンターレ,パトリッキ ヴェロン,山内 日向汰,77,31367
川崎フロンターレ,マルシーニョ,宮城 天,82,31367
川崎フロンターレ,佐々木 旭,ファンウェルメスケルケン際,16,31367
川崎フロンターレ,山本 悠樹,橘田 健人,77,31367
川崎フロンターレ,山田 新,エリソン,82,31367
湘南ベルマーレ,小野瀬 康介,茨田 陽生,78,31368
湘南ベルマーレ,平岡 大陽,髙橋 直也,90,31368
湘南ベルマーレ,福田 翔生,ルキアン,88,31368
湘南ベルマーレ,鈴木 章斗,田村 蒼生,90,31368
鹿島アントラーズ,レオ セアラ,田川 亨介,73,31368
鹿島アントラーズ,師岡 柊生,松村 優太,66,31368
鹿島アントラーズ,知念 慶,樋口 雄太,79,31368
鹿島アントラーズ,荒木 遼太郎,濃野 公人,66,31368
鹿島アントラーズ,鈴木 優磨,徳田 誉,73,31368
東京ヴェルディ,山見 大登,平川 怜,56,31369
東京ヴェルディ,木村 勇大,白井 亮丞,79,31369
東京ヴェルディ,松橋 優安,新井 悠太,56,31369
東京ヴェルディ,福田 湧矢,染野 唯月,56,31369
東京ヴェルディ,綱島 悠斗,翁長 聖,76,31369
清水エスパルス,中原 輝,嶋本 悠大,90,31369
清水エスパルス,乾 貴士,吉田 豊,90,31369
清水エスパルス,北川 航也,アフメド アフメドフ,67,31369
清水エスパルス,宇野 禅斗,宮本 航汰,90,31369
清水エスパルス,山原 怜音,高橋 祐治,85,31369
FC町田ゼルビア,オ セフン,藤尾 翔太,77,31370
FC町田ゼルビア,岡村 大八,ドレシェヴィッチ,20,31370
FC町田ゼルビア,白崎 凌兵,仙頭 啓矢,77,31370
FC町田ゼルビア,相馬 勇紀,ナ サンホ,77,31370
FC町田ゼルビア,菊池 流帆,林 幸多郎,53,31370
サンフレッチェ広島,トルガイ アルスラン,越道 草太,86,31370
サンフレッチェ広島,加藤 陸次樹,中村 草太,72,31370
サンフレッチェ広島,東 俊希,菅 大輝,46,31370
川崎フロンターレ,マルシーニョ,宮城 天,82,31371
川崎フロンターレ,三浦 颯太,田邉 秀斗,82,31371
川崎フロンターレ,伊藤 達哉,家長 昭博,72,31371
川崎フロンターレ,山田 新,エリソン,82,31371
川崎フロンターレ,河原 創,橘田 健人,62,31371
柏レイソル,ジエゴ,久保 藤次郎,53,31371
柏レイソル,渡井 理己,島村 拓弥,72,31371
柏レイソル,細谷 真大,垣田 裕暉,53,31371
ファジアーノ岡山,ルカオ,ブラウン ノア 賢信,80,31372
ファジアーノ岡山,木村 太哉,一美 和成,64,31372
ファジアーノ岡山,柳 貴博,嵯峨 理久,75,31372
ファジアーノ岡山,田部井 涼,神谷 優太,75,31372
ファジアーノ岡山,藤田 息吹,竹内 涼,64,31372
横浜FC,ジョアン パウロ,小川 慶治朗,72,31372
横浜FC,小倉 陽太,ユーリ ララ,80,31372
横浜FC,新保 海鈴,鈴木 準弥,80,31372
横浜FC,櫻川 ソロモン,伊藤 翔,85,31372
横浜FC,福森 晃斗,伊藤 槙人,85,31372
アルビレックス新潟,太田 修介,ミゲル シルヴェイラ,66,31373
アルビレックス新潟,奥村 仁,新井 泰貴,46,31373
アルビレックス新潟,橋本 健人,堀米 悠斗,86,31373
アルビレックス新潟,谷口 海斗,矢村 健,77,31373
アルビレックス新潟,長谷川 元希,ジェイソン ゲリア,77,31373
清水エスパルス,カピシャーバ,ドウグラス タンキ,70,31373
清水エスパルス,中原 輝,松崎 快,46,31373
清水エスパルス,乾 貴士,小塚 和季,70,31373
清水エスパルス,北川 航也,アフメド アフメドフ,79,31373
