round_no,match_no,home_team,away_team,kickoff_at,venue,toto_result,product_type,competition
1310,9,浦和,群馬,2022-06-22,正田スタ,2,mini_toto,J.League
1310,10,川崎,東京V,2022-06-22,等々力,2,mini_toto,J.League
1310,11,柏,徳島,2022-06-22,鳴門大塚,1,mini_toto,J.League
1310,12,広島,横浜C,2022-06-22,ニッパツ,1,mini_toto,Other
1310,13,鹿島,大宮,2022-06-22,NACK,1,mini_toto,J.League
1311,1,川崎,磐田,2022-06-25,等々力,0,mini_toto,J.League
1311,2,神戸,浦和,2022-06-26,ノエスタ,2,mini_toto,J.League
1311,3,京都,湘南,2022-06-26,サンガS,2,mini_toto,J.League
1311,4,鳥栖,F東京,2022-06-26,駅スタ,1,mini_toto,J.League
1311,5,仙台,山形,2022-06-25,ユアスタ,0,mini_toto,J.League
1311,6,川崎,磐田,2022-06-25,等々力,0,mini_toto,J.League
1311,7,神戸,浦和,2022-06-26,ノエスタ,2,mini_toto,J.League
1311,8,京都,湘南,2022-06-26,サンガS,2,mini_toto,J.League
1311,9,鳥栖,F東京,2022-06-26,駅スタ,1,mini_toto,J.League
1311,10,仙台,山形,2022-06-25,ユアスタ,0,mini_toto,J.League
1311,11,徳島,群馬,2022-06-26,鳴門大塚,1,mini_toto,J.League
1311,12,長崎,秋田,2022-06-25,トラスタ,0,mini_toto,J.League
1311,13,山口,甲府,2022-06-26,みらスタ,1,mini_toto,J.League
1312,1,柏,鹿島,2022-07-02,三協F柏,2,mini_toto,J.League
1312,2,G大阪,浦和,2022-07-02,パナスタ,0,mini_toto,J.League
1312,3,湘南,名古屋,2022-07-02,レモンS,0,mini_toto,J.League
1312,4,鳥栖,神戸,2022-07-02,駅スタ,2,mini_toto,J.League
1312,5,岩手,大宮,2022-07-02,いわスタ,1,mini_toto,J.League
1312,6,柏,鹿島,2022-07-02,三協F柏,2,mini_toto,J.League
1312,7,G大阪,浦和,2022-07-02,パナスタ,0,mini_toto,J.League
1312,8,湘南,名古屋,2022-07-02,レモンS,0,mini_toto,J.League
1312,9,鳥栖,神戸,2022-07-02,駅スタ,2,mini_toto,J.League
1312,10,岩手,大宮,2022-07-02,いわスタ,1,mini_toto,J.League
1312,11,群馬,新潟,2022-07-02,正田スタ,2,mini_toto,J.League
1312,12,岡山,熊本,2022-07-02,Cスタ,2,mini_toto,J.League
1312,13,大分,千葉,2022-07-02,昭和電ド,1,mini_toto,J.League
1313,1,鹿島,C大阪,2022-07-06,カシマ,0,mini_toto,J.League
1313,2,柏,名古屋,2022-07-06,三協F柏,2,mini_toto,J.League
1313,3,F東京,札幌,2022-07-06,味スタ,1,mini_toto,J.League
1313,4,湘南,G大阪,2022-07-06,レモンS,1,mini_toto,J.League
1313,5,岡山,大宮,2022-07-06,Cスタ,1,mini_toto,J.League
1313,6,鹿島,C大阪,2022-07-06,カシマ,0,mini_toto,J.League
1313,7,柏,名古屋,2022-07-06,三協F柏,2,mini_toto,J.League
1313,9,湘南,G大阪,2022-07-06,レモンS,1,mini_toto,J.League
1313,10,岡山,大宮,2022-07-06,Cスタ,1,mini_toto,J.League
1313,11,長崎,山形,2022-07-06,トラスタ,0,mini_toto,J.League
1313,12,金沢,群馬,2022-07-06,石川西部,1,mini_toto,J.League
1313,13,山口,大分,2022-07-06,みらスタ,0,mini_toto,J.League
1314,1,磐田,神戸,2022-07-09,ヤマハ,2,mini_toto,J.League
1314,2,名古屋,清水,2022-07-10,豊田ス,2,mini_toto,J.League
1314,3,浦和,F東京,2022-07-10,埼玉,1,mini_toto,J.League
1314,4,鳥栖,柏,2022-07-10,駅スタ,2,mini_toto,J.League
1314,5,山形,熊本,2022-07-10,NDスタ,2,mini_toto,J.League
1314,6,磐田,神戸,2022-07-09,ヤマハ,2,mini_toto,J.League
1314,7,名古屋,清水,2022-07-10,豊田ス,2,mini_toto,J.League
1314,8,浦和,F東京,2022-07-10,埼玉,1,mini_toto,J.League
1314,9,鳥栖,柏,2022-07-10,駅スタ,2,mini_toto,J.League
1314,10,山形,熊本,2022-07-10,NDスタ,2,mini_toto,J.League
1314,11,徳島,横浜C,2022-07-10,鳴門大塚,0,mini_toto,Other
1314,12,甲府,秋田,2022-07-10,JITス,1,mini_toto,J.League
1314,13,千葉,栃木,2022-07-10,フクアリ,2,mini_toto,J.League
1316,1,清水,浦和,2022-07-16,アイスタ,2,mini_toto,J.League
1316,2,湘南,福岡,2022-07-16,レモンS,0,mini_toto,J.League
1316,3,F東京,磐田,2022-07-17,味スタ,1,mini_toto,J.League
1316,4,京都,広島,2022-07-17,サンガS,0,mini_toto,J.League
1316,5,岩手,仙台,2022-07-16,いわスタ,2,mini_toto,J.League
1316,6,清水,浦和,2022-07-16,アイスタ,2,mini_toto,J.League
1316,7,湘南,福岡,2022-07-16,レモンS,0,mini_toto,J.League
1316,8,F東京,磐田,2022-07-17,味スタ,1,mini_toto,J.League
1316,9,京都,広島,2022-07-17,サンガS,0,mini_toto,J.League
1316,10,岩手,仙台,2022-07-16,いわスタ,2,mini_toto,J.League
1316,11,岡山,栃木,2022-07-17,Cスタ,0,mini_toto,J.League
1316,12,秋田,山形,2022-07-17,ソユスタ,2,mini_toto,J.League
1316,13,甲府,水戸,2022-07-16,JITス,0,mini_toto,J.League
1317,1,岩手,町田,2022-07-23,いわスタ,2,mini_toto,J.League
1317,2,仙台,長崎,2022-07-23,ユアスタ,2,mini_toto,J.League
1317,3,大宮,秋田,2022-07-23,NACK,0,mini_toto,J.League
1317,4,東京V,横浜C,2022-07-24,味スタ,2,mini_toto,Other
1317,5,熊本,金沢,2022-07-24,えがおS,1,mini_toto,J.League
1317,7,岩手,町田,2022-07-23,いわスタ,2,mini_toto,J.League
1317,8,仙台,長崎,2022-07-23,ユアスタ,2,mini_toto,J.League
1317,9,大宮,秋田,2022-07-23,NACK,0,mini_toto,J.League
1317,10,東京V,横浜C,2022-07-24,味スタ,2,mini_toto,Other
1317,11,熊本,金沢,2022-07-24,えがおS,1,mini_toto,J.League
1317,12,岐阜,讃岐,2022-07-23,長良川,1,mini_toto,J.League
1317,13,Y横浜,富山,2022-07-24,ニッパツ,2,mini_toto,Other
1318,1,横浜M,鹿島,2022-07-30,日産ス,1,mini_toto,J.League
1318,2,G大阪,京都,2022-07-30,パナスタ,0,mini_toto,J.League
1318,3,神戸,柏,2022-07-30,ノエスタ,2,mini_toto,J.League
1318,4,清水,鳥栖,2022-07-31,アイスタ,0,mini_toto,J.League
1318,5,金沢,秋田,2022-07-31,石川西部,2,mini_toto,J.League
1318,6,横浜M,鹿島,2022-07-30,日産ス,1,mini_toto,J.League
1318,7,G大阪,京都,2022-07-30,パナスタ,0,mini_toto,J.League
1318,8,神戸,柏,2022-07-30,ノエスタ,2,mini_toto,J.League
1318,9,清水,鳥栖,2022-07-31,アイスタ,0,mini_toto,J.League
1318,10,金沢,秋田,2022-07-31,石川西部,2,mini_toto,J.League
1318,11,山形,町田,2022-07-30,NDスタ,1,mini_toto,J.League
1318,12,岡山,千葉,2022-07-30,Cスタ,0,mini_toto,J.League
1318,13,水戸,大宮,2022-07-30,Ksスタ,1,mini_toto,J.League
1320,1,F東京,清水,2022-08-07,味スタ,2,mini_toto,J.League
1320,2,川崎,横浜M,2022-08-07,等々力,1,mini_toto,J.League
1320,3,鳥栖,磐田,2022-08-07,駅スタ,1,mini_toto,J.League
1320,4,湘南,札幌,2022-08-07,レモンS,2,mini_toto,J.League
1320,5,岩手,岡山,2022-08-06,いわスタ,2,mini_toto,J.League
1320,6,F東京,清水,2022-08-07,味スタ,2,mini_toto,J.League
1320,7,川崎,横浜M,2022-08-07,等々力,1,mini_toto,J.League
1320,8,鳥栖,磐田,2022-08-07,駅スタ,1,mini_toto,J.League
1320,9,湘南,札幌,2022-08-07,レモンS,2,mini_toto,J.League
1320,10,岩手,岡山,2022-08-06,いわスタ,2,mini_toto,J.League
1320,11,山口,山形,2022-08-06,みらスタ,2,mini_toto,J.League
1320,12,秋田,水戸,2022-08-07,ソユスタ,0,mini_toto,J.League
1320,13,金沢,仙台,2022-08-06,石川西部,2,mini_toto,J.League
1322,1,鹿島,福岡,2022-08-14,カシマ,1,mini_toto,J.League
1322,2,柏,広島,2022-08-14,三協F柏,2,mini_toto,J.League
1322,3,G大阪,清水,2022-08-14,パナスタ,2,mini_toto,J.League
1322,4,鳥栖,名古屋,2022-08-14,駅スタ,0,mini_toto,J.League
1322,5,岩手,秋田,2022-08-13,いわスタ,2,mini_toto,J.League
1322,6,鹿島,福岡,2022-08-14,カシマ,1,mini_toto,J.League
1322,7,柏,広島,2022-08-14,三協F柏,2,mini_toto,J.League
1322,8,G大阪,清水,2022-08-14,パナスタ,2,mini_toto,J.League
1322,9,鳥栖,名古屋,2022-08-14,駅スタ,0,mini_toto,J.League
1322,10,岩手,秋田,2022-08-13,いわスタ,2,mini_toto,J.League
1322,11,岡山,山口,2022-08-13,Cスタ,1,mini_toto,J.League
1322,12,仙台,大宮,2022-08-13,ユアスタ,2,mini_toto,J.League
1322,13,甲府,熊本,2022-08-13,JITス,0,mini_toto,J.League
1323,1,湘南,鹿島,2022-08-21,レモンS,0,mini_toto,J.League
1323,2,新潟,熊本,2022-08-20,デンカS,1,mini_toto,J.League
1323,3,秋田,栃木,2022-08-20,ソユスタ,2,mini_toto,J.League
1323,4,東京V,甲府,2022-08-21,味スタ,0,mini_toto,J.League
1323,5,福岡,川崎,2022-08-20,ベススタ,2,mini_toto,J.League
1323,6,湘南,鹿島,2022-08-21,レモンS,0,mini_toto,J.League
1323,7,新潟,熊本,2022-08-20,デンカS,1,mini_toto,J.League
1323,8,秋田,栃木,2022-08-20,ソユスタ,2,mini_toto,J.League
1323,9,東京V,甲府,2022-08-21,味スタ,0,mini_toto,J.League
1323,11,山口,水戸,2022-08-20,みらスタ,1,mini_toto,J.League
1323,12,千葉,徳島,2022-08-20,フクアリ,0,mini_toto,J.League
1323,13,群馬,仙台,2022-08-20,正田スタ,1,mini_toto,J.League
1324,1,岩手,新潟,2022-08-27,いわスタ,2,mini_toto,J.League
1324,2,水戸,琉球,2022-08-27,Ksスタ,0,mini_toto,J.League
1324,3,仙台,千葉,2022-08-27,ユアスタ,2,mini_toto,J.League
1324,4,町田,横浜C,2022-08-27,Gスタ,2,mini_toto,Other
1324,5,川崎,鹿島,2022-08-27,等々力,1,mini_toto,J.League
1324,6,岩手,新潟,2022-08-27,いわスタ,2,mini_toto,J.League
1324,7,水戸,琉球,2022-08-27,Ksスタ,0,mini_toto,J.League
1324,8,仙台,千葉,2022-08-27,ユアスタ,2,mini_toto,J.League
1324,9,町田,横浜C,2022-08-27,Gスタ,2,mini_toto,Other
1324,11,甲府,金沢,2022-08-27,JITス,0,mini_toto,J.League
1324,12,秋田,大分,2022-08-28,ソユスタ,2,mini_toto,J.League
1324,13,群馬,岡山,2022-08-28,正田スタ,2,mini_toto,J.League
1325,1,磐田,柏,2022-09-03,エコパ,0,mini_toto,J.League
1325,2,F東京,横浜M,2022-09-03,味スタ,0,mini_toto,J.League
1325,3,京都,神戸,2022-09-03,サンガS,1,mini_toto,J.League
1325,4,山口,横浜C,2022-09-03,みらスタ,0,mini_toto,Other
1325,5,新潟,大分,2022-09-03,デンカS,2,mini_toto,J.League
1325,6,磐田,柏,2022-09-03,エコパ,0,mini_toto,J.League
1325,7,F東京,横浜M,2022-09-03,味スタ,0,mini_toto,J.League
1325,8,京都,神戸,2022-09-03,サンガS,1,mini_toto,J.League
1325,9,山口,横浜C,2022-09-03,みらスタ,0,mini_toto,Other
1325,10,新潟,大分,2022-09-03,デンカS,2,mini_toto,J.League
1325,11,徳島,甲府,2022-09-03,鳴門大塚,1,mini_toto,J.League
1325,12,仙台,水戸,2022-09-03,ユアスタ,2,mini_toto,J.League
1325,13,山形,岩手,2022-09-03,NDスタ,1,mini_toto,J.League
1326,1,川崎,広島,2022-09-10,等々力,1,mini_toto,J.League
1326,2,C大阪,鳥栖,2022-09-10,ヨドコウ,1,mini_toto,J.League
1326,3,神戸,名古屋,2022-09-10,ノエスタ,0,mini_toto,J.League
1326,4,岩手,水戸,2022-09-10,いわスタ,1,mini_toto,J.League
1326,5,岡山,山形,2022-09-10,Cスタ,1,mini_toto,J.League
1326,6,川崎,広島,2022-09-10,等々力,1,mini_toto,J.League
1326,7,C大阪,鳥栖,2022-09-10,ヨドコウ,1,mini_toto,J.League
1326,8,神戸,名古屋,2022-09-10,ノエスタ,0,mini_toto,J.League
1326,9,岩手,水戸,2022-09-10,いわスタ,1,mini_toto,J.League
1326,10,岡山,山形,2022-09-10,Cスタ,1,mini_toto,J.League
1326,11,長崎,熊本,2022-09-10,トラスタ,2,mini_toto,J.League
1326,12,秋田,徳島,2022-09-10,ソユスタ,0,mini_toto,J.League
1326,13,新潟,琉球,2022-09-10,デンカS,1,mini_toto,J.League
1327,1,柏,川崎F,2022-09-17,三協F柏,0,mini_toto,J.League
1327,2,名古屋,広島,2022-09-17,豊田ス,0,mini_toto,J.League
1327,3,横浜FM,札幌,2022-09-18,日産ス,0,mini_toto,J.League
1327,4,秋田,群馬,2022-09-18,ソユスタ,2,mini_toto,J.League
1327,5,岡山,長崎,2022-09-17,Cスタ,1,mini_toto,J.League
1327,6,柏,川崎F,2022-09-17,三協F柏,0,mini_toto,J.League
1327,7,名古屋,広島,2022-09-17,豊田ス,0,mini_toto,J.League
1327,8,横浜FM,札幌,2022-09-18,日産ス,0,mini_toto,J.League
1327,9,秋田,群馬,2022-09-18,ソユスタ,2,mini_toto,J.League
1327,10,岡山,長崎,2022-09-17,Cスタ,1,mini_toto,J.League
1327,11,新潟,水戸,2022-09-18,デンカS,1,mini_toto,J.League
1327,12,山形,千葉,2022-09-18,NDスタ,1,mini_toto,J.League
1327,13,仙台,徳島,2022-09-18,ユアスタ,0,mini_toto,J.League
1328,1,東京V,山形,2022-09-24,味スタ,1,mini_toto,J.League
1328,2,長崎,横浜FC,2022-09-24,トラスタ,2,mini_toto,J.League
1328,3,岡山,仙台,2022-09-25,Cスタ,1,mini_toto,J.League
1328,4,栃木,琉球,2022-09-25,栃木グ,0,mini_toto,J.League
1328,5,徳島,水戸,2022-09-25,鳴門大塚,0,mini_toto,J.League
1328,6,東京V,山形,2022-09-24,味スタ,1,mini_toto,J.League
1328,7,長崎,横浜FC,2022-09-24,トラスタ,2,mini_toto,J.League
1328,8,岡山,仙台,2022-09-25,Cスタ,1,mini_toto,J.League
1328,9,栃木,琉球,2022-09-25,栃木グ,0,mini_toto,J.League
1328,10,徳島,水戸,2022-09-25,鳴門大塚,0,mini_toto,J.League
1328,11,岩手,金沢,2022-09-25,いわスタ,2,mini_toto,J.League
1328,12,大分,甲府,2022-09-24,昭和電ド,1,mini_toto,J.League
1328,13,千葉,熊本,2022-09-25,フクアリ,2,mini_toto,J.League
1329,1,福岡,神戸,2022-10-01,ベススタ,2,mini_toto,J.League
1329,2,鹿島,FC東京,2022-10-01,カシマ,2,mini_toto,J.League
1329,3,名古屋,横浜FM,2022-10-01,豊田ス,2,mini_toto,J.League
1329,4,G大阪,柏,2022-10-01,パナスタ,0,mini_toto,J.League
1329,5,群馬,大宮,2022-10-01,正田スタ,1,mini_toto,J.League
1329,6,福岡,神戸,2022-10-01,ベススタ,2,mini_toto,J.League
1329,7,鹿島,FC東京,2022-10-01,カシマ,2,mini_toto,J.League
1329,8,名古屋,横浜FM,2022-10-01,豊田ス,2,mini_toto,J.League
1329,9,G大阪,柏,2022-10-01,パナスタ,0,mini_toto,J.League
1329,10,群馬,大宮,2022-10-01,正田スタ,1,mini_toto,J.League
1329,11,山形,新潟,2022-10-01,NDスタ,0,mini_toto,J.League
1329,12,琉球,横浜FC,2022-10-01,タピスタ,2,mini_toto,J.League
1329,13,徳島,町田,2022-10-01,鳴門大塚,1,mini_toto,J.League
1330,1,横浜FM,G大阪,2022-10-08,日産ス,2,mini_toto,J.League
1330,2,磐田,鹿島,2022-10-08,ヤマハ,0,mini_toto,J.League
1330,3,京都,名古屋,2022-10-08,サンガS,0,mini_toto,J.League
1330,4,浦和,鳥栖,2022-10-08,埼玉,1,mini_toto,J.League
1330,5,岩手,東京V,2022-10-08,いわスタ,2,mini_toto,J.League
1330,6,横浜FM,G大阪,2022-10-08,日産ス,2,mini_toto,J.League
1330,7,磐田,鹿島,2022-10-08,ヤマハ,0,mini_toto,J.League
1330,8,京都,名古屋,2022-10-08,サンガS,0,mini_toto,J.League
1330,9,浦和,鳥栖,2022-10-08,埼玉,1,mini_toto,J.League
1330,10,岩手,東京V,2022-10-08,いわスタ,2,mini_toto,J.League
1330,11,長崎,徳島,2022-10-08,トラスタ,2,mini_toto,J.League
1330,12,秋田,千葉,2022-10-08,ソユスタ,1,mini_toto,J.League
1330,13,新潟,仙台,2022-10-08,デンカS,1,mini_toto,J.League
1331,1,群馬,岩手,2022-10-16,正田スタ,1,mini_toto,J.League
1331,2,大分,山形,2022-10-16,昭和電ド,2,mini_toto,J.League
1331,3,横浜FC,金沢,2022-10-16,ニッパツ,2,mini_toto,J.League
1331,4,徳島,大宮,2022-10-16,鳴門大塚,1,mini_toto,J.League
1331,5,松本,岐阜,2022-10-15,サンアル,1,mini_toto,J.League
1331,6,群馬,岩手,2022-10-16,正田スタ,1,mini_toto,J.League
1331,7,大分,山形,2022-10-16,昭和電ド,2,mini_toto,J.League
1331,8,横浜FC,金沢,2022-10-16,ニッパツ,2,mini_toto,J.League
1331,9,徳島,大宮,2022-10-16,鳴門大塚,1,mini_toto,J.League
1331,10,松本,岐阜,2022-10-15,サンアル,1,mini_toto,J.League
1331,11,沼津,いわき,2022-10-16,愛鷹,2,mini_toto,J.League
1331,12,鳥取,八戸,2022-10-16,Axis,2,mini_toto,J.League
1331,13,富山,藤枝,2022-10-16,富山,2,mini_toto,J.League
1332,1,東京V,岡山,2022-10-23,味スタ,1,mini_toto,J.League
1332,2,甲府,岩手,2022-10-23,JITス,1,mini_toto,J.League
1332,3,新潟,町田,2022-10-23,デンカS,1,mini_toto,J.League
1332,4,熊本,横浜FC,2022-10-23,えがおS,2,mini_toto,J.League
1332,5,山形,徳島,2022-10-23,NDスタ,1,mini_toto,J.League
1332,6,東京V,岡山,2022-10-23,味スタ,1,mini_toto,J.League
1332,7,甲府,岩手,2022-10-23,JITス,1,mini_toto,J.League
1332,8,新潟,町田,2022-10-23,デンカS,1,mini_toto,J.League
1332,9,熊本,横浜FC,2022-10-23,えがおS,2,mini_toto,J.League
1332,10,山形,徳島,2022-10-23,NDスタ,1,mini_toto,J.League
1332,11,琉球,大分,2022-10-23,タピスタ,1,mini_toto,J.League
1332,12,讃岐,相模原,2022-10-23,ピカスタ,0,mini_toto,J.League
1332,13,長野,YS横浜,2022-10-23,長野U,1,mini_toto,J.League
1333,1,川崎F,神戸,2022-10-29,等々力,1,mini_toto,J.League
1333,2,G大阪,磐田,2022-10-29,パナスタ,1,mini_toto,J.League
1333,3,広島,札幌,2022-10-29,Eスタ,2,mini_toto,J.League
1333,4,宮崎,いわき,2022-10-30,ユニスタ,1,mini_toto,J.League
1333,5,讃岐,北九州,2022-10-30,ピカスタ,0,mini_toto,J.League
1333,6,横浜FM,浦和,2022-10-29,日産ス,1,mini_toto,J.League
1333,7,川崎F,神戸,2022-10-29,等々力,1,mini_toto,J.League
1333,8,G大阪,磐田,2022-10-29,パナスタ,1,mini_toto,J.League
1333,9,広島,札幌,2022-10-29,Eスタ,2,mini_toto,J.League
1333,10,宮崎,いわき,2022-10-30,ユニスタ,1,mini_toto,J.League
1333,11,讃岐,北九州,2022-10-30,ピカスタ,0,mini_toto,J.League
1333,12,鳥取,藤枝,2022-10-30,Axis,0,mini_toto,J.League
1333,13,富山,今治,2022-10-30,富山,2,mini_toto,J.League
1334,1,浦和,福岡,2022-11-05,埼玉,0,mini_toto,J.League
1334,2,磐田,京都,2022-11-05,ヤマハ,0,mini_toto,J.League
1334,3,C大阪,名古屋,2022-11-05,ヨドコウ,2,mini_toto,J.League
1334,4,八戸,YS横浜,2022-11-06,プラスタ,2,mini_toto,J.League
1334,5,北九州,相模原,2022-11-06,ミクスタ,1,mini_toto,J.League
1334,6,柏,湘南,2022-11-05,三協F柏,2,mini_toto,J.League
1334,7,浦和,福岡,2022-11-05,埼玉,0,mini_toto,J.League
1334,8,磐田,京都,2022-11-05,ヤマハ,0,mini_toto,J.League
1334,9,C大阪,名古屋,2022-11-05,ヨドコウ,2,mini_toto,J.League
1334,10,八戸,YS横浜,2022-11-06,プラスタ,2,mini_toto,J.League
1334,11,北九州,相模原,2022-11-06,ミクスタ,1,mini_toto,J.League
1334,12,富山,松本,2022-11-06,富山,1,mini_toto,J.League
1334,13,いわき,鹿児島,2022-11-06,Jスタ,1,mini_toto,J.League
1335,1,マンC,ブレント,2022-11-12,マンチェス,2,mini_toto,Other
1335,2,トテナム,リーズ,2022-11-13,ロンドン,1,mini_toto,Other
1335,3,ウルヴァー,アーセナル,2022-11-13,ウルヴァー,2,mini_toto,Other
1335,4,リヴァプ,サウザン,2022-11-13,リヴァプー,1,mini_toto,Other
1335,5,ニュカッスル,チェルシー,2022-11-13,ニューカッ,1,mini_toto,Other
1335,6,ブレーメン,ライプツィ,2022-11-12,ブレーメン,2,mini_toto,Other
1335,7,マンC,ブレント,2022-11-12,マンチェス,2,mini_toto,Other
1335,8,トテナム,リーズ,2022-11-13,ロンドン,1,mini_toto,Other
1335,9,ウルヴァー,アーセナル,2022-11-13,ウルヴァー,2,mini_toto,Other
1335,10,リヴァプ,サウザン,2022-11-13,リヴァプー,1,mini_toto,Other
1335,11,ニュカッスル,チェルシー,2022-11-13,ニューカッ,1,mini_toto,Other
1335,12,ボンマウス,エヴァトン,2022-11-13,ボーンマス,1,mini_toto,Other
1335,13,ウェストハム,レスター,2022-11-13,ロンドン,2,mini_toto,Other
1336,1,セネガル,オランダ,2022-11-22,ドーハ,2,mini_toto,Other
1336,2,アメリカ,ウェールズ,2022-11-22,ライヤーン,0,mini_toto,Other
1336,3,メキシコ,ポーラン,2022-11-23,ドーハ,0,mini_toto,Other
1336,4,ウルグアイ,韓国,2022-11-24,ライヤーン,0,mini_toto,Other
1336,5,スイス,カメルーン,2022-11-24,アルワクラ,1,mini_toto,Other
1336,6,セネガル,オランダ,2022-11-22,ドーハ,2,mini_toto,Other
1336,7,アメリカ,ウェールズ,2022-11-22,ライヤーン,0,mini_toto,Other
1336,8,メキシコ,ポーラン,2022-11-23,ドーハ,0,mini_toto,Other
1336,9,ウルグアイ,韓国,2022-11-24,ライヤーン,0,mini_toto,Other
1336,10,スイス,カメルーン,2022-11-24,アルワクラ,1,mini_toto,Other
1336,11,ベルギー,カナダ,2022-11-24,ライヤーン,1,mini_toto,Other
1336,12,フランス,オーストラリ,2022-11-23,アルワクラ,1,mini_toto,Other
1336,13,スペイン,コスタリカ,2022-11-24,ドーハ,1,mini_toto,Other
1337,1,カタール,セネガル,2022-11-25,ドーハ,2,mini_toto,Other
1337,2,オランダ,エクアドル,2022-11-26,ドーハ,0,mini_toto,Other
1337,3,チュニジア,オーストラリ,2022-11-26,アルワクラ,2,mini_toto,Other
1337,4,クロアチア,カナダ,2022-11-28,ドーハ,1,mini_toto,Other
1337,5,韓国,ガーナ,2022-11-28,ライヤーン,2,mini_toto,Other
1337,6,カタール,セネガル,2022-11-25,ドーハ,2,mini_toto,Other
1337,7,オランダ,エクアドル,2022-11-26,ドーハ,0,mini_toto,Other
1337,8,チュニジア,オーストラリ,2022-11-26,アルワクラ,2,mini_toto,Other
1337,9,クロアチア,カナダ,2022-11-28,ドーハ,1,mini_toto,Other
1337,10,韓国,ガーナ,2022-11-28,ライヤーン,2,mini_toto,Other
1337,11,イングラン,アメリカ,2022-11-26,アルホール,0,mini_toto,Other
1337,12,アルゼンチ,メキシコ,2022-11-27,ルサイル,1,mini_toto,Other
1337,13,ブラジル,スイス,2022-11-29,ドーハ,1,mini_toto,Other
1338,1,ウェールズ,イングラン,2022-11-30,ライヤーン,2,mini_toto,Other
1338,2,イラン,アメリカ,2022-11-30,ドーハ,2,mini_toto,Other
1338,3,オーストラリ,デンマーク,2022-12-01,アルワクラ,1,mini_toto,Other
1338,4,サウジ,メキシコ,2022-12-01,ルサイル,2,mini_toto,Other
