roundNo,snapshotDate,league,homeTeam,awayTeam,homeElo,awayElo,eloDiff,homeHomeElo,awayAwayElo,homeAwayDiff,homeFormPoints,awayFormPoints,formDiff,homeLast5Wins,awayLast5Wins,homeRank,awayRank,rankDiff,homePoints,awayPoints,pointsDiff,homeGoalsFor,awayGoalsFor,homeGoalsAgainst,awayGoalsAgainst,homeGoalDifference,awayGoalDifference,goalDifferenceDiff,homeWinRate,awayWinRate,homeHomeWinRate,awayAwayWinRate,homeAwayWinRateDiff,homeHomeGoalsPerMatch,awayAwayGoalsPerMatch,homeAwayGoalsPerMatchDiff,homeHomeGoalsAgainstPerMatch,awayAwayGoalsAgainstPerMatch,homeAwayGoalsAgainstPerMatchDiff,homeAttackRating,awayAttackRating,attackRatingDiff,homeDefenseRating,awayDefenseRating,defenseRatingDiff,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,absDefenseDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff,h2hHomeWins,h2hDraws,h2hAwayWins,month,seasonRound,combinedGoalsPerMatch,expectedGoalGap,attackDefenseRatio,result,match_card_id,homePlayerCoreScore,homePlayerMomentum,homeTeamStability,homeCorePlayerCount,homeAvailablePlayerCount,awayPlayerCoreScore,awayPlayerMomentum,awayTeamStability,awayCorePlayerCount,awayAvailablePlayerCount,playerCoreScoreDiff,playerMomentumDiff,teamStabilityDiff,corePlayerCountDiff,availablePlayerCountDiff
1596,2024-12-21,Unknown,ｱｳｸﾞｽ,ﾌﾞﾚｰﾒﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾊﾝﾌﾞﾙｶ,ﾌﾗﾝｸﾌﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ｳﾞｫﾙﾌｽ,ﾌﾗｲﾌﾞﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾗｲﾌﾟﾂｨ,ﾚｳﾞｧｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ｹﾙﾝ,ｳﾆｵﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾌﾞﾗｲﾄﾝ,ｻﾝﾀﾞｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾄﾃﾅﾑ,ﾘｳﾞｧﾌﾟ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾘｰｽﾞ,ｸﾘｽﾀﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾎﾞﾝﾏｳｽ,ﾊﾞｰﾝﾘｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ｴｳﾞｧﾄﾝ,ｱｰｾﾅﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾏﾝC,ｳｪｽﾄﾊﾑ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2024-12-21,Unknown,ﾆｭｶｯｽﾙ,ﾁｪﾙｼｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1596,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾌﾗﾝｸﾌﾙ,ｱｳｸﾞｽ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾎｯﾌｪﾝ,ﾊﾝﾌﾞﾙｶ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾌﾗｲﾌﾞﾙ,ﾄﾞﾙﾄ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾊﾞｲｴﾙﾝ,ﾏｲﾝﾂ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾌﾞﾚｰﾒﾝ,ｼｭﾂｯﾄ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾒﾝﾍﾝ,ｳﾞｫﾙﾌｽ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾊﾟｳﾘ,ﾊｲﾃﾞﾝﾊ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾚｳﾞｧｰ,ｹﾙﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾘｳﾞｧﾌﾟ,ﾌﾞﾗｲﾄﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ｸﾘｽﾀﾙ,ﾏﾝC,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾉｯﾃｨﾝ,ﾄﾃﾅﾑ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ﾌﾞﾚﾝﾄ,ﾘｰｽﾞ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2024-12-15,Unknown,ｱｰｾﾅﾙ,ｳﾙｳﾞｧｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1595,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ｼｭﾂｯﾄ,ﾊﾞｲｴﾙﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾊｲﾃﾞﾝﾊ,ﾌﾗｲﾌﾞﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ｱｳｸﾞｽ,ﾚｳﾞｧｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ｹﾙﾝ,ﾊﾟｳﾘ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾗｲﾌﾟﾂｨ,ﾌﾗﾝｸﾌﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ｳﾞｫﾙﾌｽ,ｳﾆｵﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ｱｽﾄﾝ,ｱｰｾﾅﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾄﾃﾅﾑ,ﾌﾞﾚﾝﾄ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾘｰｽﾞ,ﾘｳﾞｧﾌﾟ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾎﾞﾝﾏｳｽ,ﾁｪﾙｼｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾏﾝC,ｻﾝﾀﾞｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ﾆｭｶｯｽﾙ,ﾊﾞｰﾝﾘｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2024-12-07,Unknown,ｴｳﾞｧﾄﾝ,ﾉｯﾃｨﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1593,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,2024-12-06,J.League,FC東京,アルビレックス新潟,1487,1439,48,1502,1493,9,7,4,3,2,1,13,19,6,36,31,5,14,13,16,19,-2,-6,4,0.4074074074074074,0.3214285714285714,0.5384615384615384,0.4166666666666667,0.1217948717948717,0.5384615384615384,0.5,0.0384615384615384,0.4615384615384615,0.5833333333333334,-0.1217948717948718,0.3840877914951988,0.3439153439153439,0.0401724475798549,2.278125,1.9894736842105265,0.2886513157894739,48,6,5,0.0401724475798549,0.2886513157894739,18.36576475267386,4,4,0,1,1,0,1,0,1,0,1,-1,1,0,0,12,1592,1.0384615384615383,0.0384615384615384,0.1705844740407709,H,32524,0.611437,0.557067,0.909091,11.0,20.0,0.545653,0.492572,0.545455,9.0,20.0,0.06578399999999995,0.06449499999999997,0.36363599999999996,2.0,0.0
1592,2024-12-06,J.League,名古屋グランパス,アビスパ福岡,1451,1504,-53,1501,1470,31,4,11,-7,1,3,15,14,-1,35,36,-1,15,18,20,21,-5,-3,-2,0.3333333333333333,0.3,0.4666666666666667,0.2,0.2666666666666666,0.6,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.8,-0.2666666666666667,0.3703703703703703,0.4444444444444444,-0.074074074074074,2.0250000000000004,1.9285714285714288,0.0964285714285715,53,1,1,0.074074074074074,0.0964285714285715,18.834100529100528,0,7,-7,0,2,-2,0,5,-5,3,0,3,0,1,0,12,1592,1.0666666666666669,0.1333333333333333,0.2060906753470988,A,32526,0.547993,0.490925,0.818182,10.0,20.0,0.620271,0.531975,0.909091,11.0,20.0,-0.07227800000000006,-0.041049999999999975,-0.09090900000000002,-1.0,0.0
1592,2024-12-06,J.League,ガンバ大阪,東京ヴェルディ,1529,1504,25,1536,1486,50,5,8,-3,1,2,7,11,4,46,41,5,20,17,17,17,3,0,3,0.4333333333333333,0.4137931034482758,0.6,0.3076923076923077,0.2923076923076922,0.7333333333333333,0.5384615384615384,0.1948717948717948,0.4,0.6923076923076923,-0.2923076923076922,0.4938271604938271,0.4342273307790548,0.0595998297147722,2.382352941176471,2.3029411764705885,0.0794117647058825,25,4,5,0.0595998297147722,0.0794117647058825,9.777802318884133,4,4,0,1,1,0,0,0,0,1,1,0,0,0,0,12,1592,1.2717948717948715,0.1948717948717948,0.1980739438284304,H,32528,0.501257,0.459175,0.727273,9.0,19.0,0.555544,0.495282,0.818182,11.0,20.0,-0.054287000000000085,-0.036107,-0.09090900000000002,-2.0,-1.0
1592,2024-12-06,J.League,鹿島アントラーズ,横浜F・マリノス,1610,1541,69,1553,1486,67,11,12,-1,3,4,1,9,8,62,44,18,24,16,11,15,13,1,12,0.6333333333333333,0.4827586206896552,0.6428571428571429,0.375,0.2678571428571429,0.8571428571428571,0.4375,0.4196428571428571,0.3571428571428571,0.625,-0.2678571428571428,0.5925925925925926,0.408684546615581,0.1839080459770115,3.681818181818182,2.61,1.0718181818181822,69,8,18,0.1839080459770115,1.0718181818181822,26.40114524555904,7,9,-2,2,3,-1,5,4,1,0,0,0,0,0,1,12,1592,1.2946428571428572,0.4196428571428571,0.1591370247155429,H,32521,0.614313,0.548339,0.818182,11.0,20.0,0.545951,0.492819,0.727273,11.0,19.0,0.06836200000000003,0.055520000000000014,0.09090900000000002,0.0,1.0
